"Time","CS_0PA1FSA00_TL","CS_0PA1RSF00_TL","CS_0PA1RDMFA_TL","CS_0PA1RDMEA_TL","CS_0PA1RHRW0_TL","CS_0PA1RHC00_TL","CS_0PA1RCC00_TL","CS_0PA1RSV00_TL","CS_0PA1TRA00_TL","CS_0PA1HRA00_TL","CS_0PA1TSA00_TL","CS_0PA1HSA00_TL","CS_0PA1TOA00_TL","CS_0PA1HOA00_TL","SAT_SP_TL","SASP_SP_TL","CS_0PA1_SA_CO2_TL","CS_0PA1_RA_CO2_TL","CS_0PA2FSA00_TL","CS_0PA2RSF00_TL","CS_0PA2RDMFA_TL","CS_0PA2RDMEA_TL","CS_0PA2RHRW0_TL","CS_0PA2RHC00_TL","CS_0PA2RCC00_TL","CS_0PA2RSV00_TL","CS_0PA2TRA00_TL","CS_0PA2HRA00_TL","CS_0PA2TSA00_TL","CS_0PA2HSA00_TL","SAT_SP_TL.1","SASP_SP_TL.1","CS_0PA2_SA_CO2_TL","CS_0PA2_RA_CO2_TL"
"2018-12-13 12:00",101.11,66.115,54.383,29.38,0,0,0,99.203,21.806,26.044,15.924,11.745,-7.9129,49.205,15.95,400,484.94,598.9,87.721,59.809,53.705,33.199,0,0,0,82.024,22.051,29.468,17.996,13.42,18,300,450.55,578.76
"2018-12-13 13:00",98.553,64.482,57.22,32.564,0,0,0,99.998,21.805,26.443,15.991,11.743,-7.8188,50.038,16,400,489.01,630.4,90.11,59.809,53.705,36.561,0,0,0,82.484,22.093,29.898,17.996,13.427,18,300,466.83,603.17
"2018-12-13 14:00",105.98,66.009,54.692,26.458,0,0,0,99.996,21.812,26.676,16.038,11.741,-6.5707,47.061,16,400,501.22,669.11,99.159,59.809,58.778,38.604,0,0,0,82.07,22.029,30.109,17.999,13.42,18,300,474.97,637.85
"2018-12-13 15:00",110.59,66.772,49.548,19.722,0,0,0,100,21.761,26.816,16.081,11.735,-6.8918,50.439,16,400,513.43,697.6,102.05,59.809,58.778,39.06,0,0,0,81.975,22.097,29.967,18.02,13.426,18,300,491.25,667.28
"2018-12-13 16:00",107.6,66.612,52.001,22.029,0,0,0,100,21.659,27.046,15.994,11.739,-6.4263,50.54,16,400,517.6,717.95,104.85,59.809,58.778,38.613,0,0,0,81.446,22.062,30.106,18,13.415,17.972,300,499.39,686.81
"2018-12-13 17:00",103.93,65.505,57.025,27.84,0,0,0,99.996,21.696,27.113,16.001,11.739,-6.8048,52.421,16,400,538.46,717.95,102.66,59.809,58.778,37.168,0,0,0,80.517,21.98,30.194,18.033,13.417,18,300,499.39,686.81
"2018-12-13 18:00",107.29,66.853,51.205,23.439,0,0,0,100,21.678,27.388,16.049,11.743,-6.6639,54.105,16,400,538.46,717.95,100.83,59.809,58.778,37.264,0,0,0,80.706,22.046,29.963,17.981,13.414,18,300,499.39,667.28
"2018-12-13 19:00",102.76,65.116,57.076,30.996,0,0,0,100,21.665,27.536,15.941,11.74,-6.9934,55.765,16,400,538.46,693.53,90.514,59.809,53.75,35.82,0,0,0,79.365,21.955,30.286,17.992,13.42,18,300,517.7,657.14
"2018-12-13 20:00",103.59,66.022,62.127,33.515,0,0,0,100,21.693,27.83,15.978,11.742,-6.805,56.172,16.015,437.5,538.46,676.84,87.723,59.809,58.769,37.9,0,0,0,77.044,22.033,30.424,17.989,13.411,18,300,523.81,627.35
"2018-12-13 21:00",96.708,51.744,62.127,35.972,0,0,0,100,21.681,27.871,16.004,11.743,-6.2201,55.841,16,400,538.46,640.01,75.393,59.809,53.724,35.401,0,0,0,73.628,21.921,30.862,18.007,13.413,18,300,521.77,597.68
"2018-12-13 22:00",1.1039,0,0,3.0585,0,6.1367,0,3.2258,20.434,36.612,17.271,11.756,-5.7112,53.584,13.537,400,607.61,607.45,80.102,59.809,58.797,39.392,0,0,0,65.826,22.069,31.739,18.022,13.41,18,300,499.39,578.14
"2018-12-13 23:00",0,0,0,0,0,0.0048119,0,0,19.233,39.89,18.426,11.755,-5.1444,53.537,13.031,400,587.3,595.24,78.146,59.809,58.797,40.557,0,0,0,56.841,22.091,31.858,18.001,13.408,18,300,499.39,563.49
"2018-12-14 0:00",0,0,0,0,0,0.017161,0,0,18.999,39.586,17.449,11.763,-5.4908,55.384,13,400,587.3,595.24,74.458,59.809,58.797,42.057,0,0,0,51.607,22.066,31.167,18.003,13.418,18,300,499.39,558.61
"2018-12-14 1:00",1.3864,0,52.622,0,0,0.76043,0,0,19.151,37.244,16.266,11.772,-5.2223,56.403,13,400,566.95,574.89,67.721,59.809,58.797,43.315,0,0,0,49.651,22.194,30.434,17.998,13.412,18,300,499.39,534.19
"2018-12-14 2:00",5.077,12.509,50.901,9.2579,0,8.329,0,0,20.84,32.31,16.929,11.752,-5.1932,56.694,13,400,546.6,562.68,69.258,59.809,58.797,42.731,0,0,0,49.994,22.084,29.946,18.002,13.422,18,300,499.39,514.65
"2018-12-14 3:00",9.5682,12.408,77.652,16.976,0,1.4516,3.8148,0.26667,20.828,32.002,15.203,11.769,-5.2267,59.209,13.015,400,538.46,554.54,68.472,59.809,58.797,41.527,0,0,0,52.547,22.047,29.408,17.979,13.413,18,300,474.97,500
"2018-12-14 4:00",0,0,0,0,0,0.011712,0,0,19.532,35.552,14.536,11.784,-5.2982,59.562,13,400,522.18,530.12,71.368,59.809,58.797,41.243,0,0,0,55.857,21.991,29.27,18.001,13.41,18,300,474.97,485.35
"2018-12-14 5:00",0,0,0,0,0,0.082271,0,0,19.258,36.602,14.231,11.786,-5.0647,60.016,13,400,514.04,521.98,67.782,59.809,58.797,42.586,0,0,0,58.676,22.036,29.456,17.989,13.413,18,300,474.97,465.81
"2018-12-14 6:00",0,0,0,0,0,2.8855,0,0,19.378,37.953,13.97,11.787,-4.2742,59.673,13.031,400,514.04,521.98,68.565,59.809,58.797,44.326,0,0,0,58.873,22.119,29.921,17.988,13.412,18,300,456.65,465.81
"2018-12-14 7:00",0,0,0,0,0,9.7443,0,0,19.239,38.151,13.508,11.789,-4.4026,63.23,13.008,400,514.04,521.98,67.803,59.809,58.797,44.628,0,0,0,58.673,22.102,30.051,18.012,13.415,18,300,450.55,465.81
"2018-12-14 8:00",108.29,53.706,45.649,28.5,0,1.076,0,12.897,20.971,28.344,14.921,11.756,-3.8016,62.886,15.213,412.5,477.11,521.98,71.828,59.809,58.797,44.256,0,0,0,60.998,22.055,29.395,17.981,13.413,18,300,450.55,465.81
"2018-12-14 9:00",112.14,67.509,60.662,36.368,0,0,0,31.293,21.642,26.599,16.037,11.74,-2.1732,59.539,16,450,464.59,521.98,80.473,59.809,58.797,44.554,0,0,0,66.241,21.91,28.94,18.012,13.412,18,300,450.55,465.81
"2018-12-14 10:00",103.43,65.679,65.748,42.401,0,0,0,45.578,21.63,27.004,16.043,11.736,-1.4067,60.601,16,400,464.59,521.98,85.98,59.809,63.807,48.826,0,0,0,70.725,22.015,29.057,17.998,13.406,18,300,450.55,480.46
"2018-12-14 11:00",97.457,64.69,65.748,47.821,0,0,0,57.438,21.598,27.513,16.007,11.734,0.18741,60.113,16,400,464.59,542.33,89.707,59.809,63.807,50.521,0,0,0,72.451,21.905,29.621,18.037,13.405,18,300,450.55,509.77
"2018-12-14 12:00",96.304,64.307,70.793,49.328,0,0,0,66.109,21.603,28.224,16.063,11.729,0.50731,69.269,16,400,480.87,574.89,89.259,59.809,63.807,52.277,0,0,0,72.412,21.983,30.044,18.018,13.411,18,300,450.55,529.3
"2018-12-14 13:00",104.38,65.581,70.793,47.2,0,0,0,69.941,21.598,29.227,16.021,11.734,0.53005,87.298,16,400,489.01,615.59,91.443,59.809,63.807,53.435,0,0,0,68.464,22.003,30.908,18.002,13.405,18,300,464.79,563.49
"2018-12-14 14:00",107.55,66.341,70.793,49.24,0,0,0,69.148,21.583,30.224,15.94,11.73,1.4339,92.5,15.967,400,513.43,652.22,96.574,59.809,68.808,54.594,0,0,0,60.717,21.899,31.655,18.004,13.407,18,300,489.21,602.56
"2018-12-14 15:00",113.72,67.997,70.793,48.106,0,0,0,65.459,21.571,30.749,15.999,11.728,1.4618,92.5,16,450,533.78,672.67,99.839,64.809,68.808,56.02,0,0,0,53.614,21.999,31.51,18.008,13.408,18,300,538.05,641.64
"2018-12-14 16:00",107.09,66.895,70.793,49.379,0,0,0,62.81,21.506,30.579,16.036,11.728,1.5845,92.5,16,412.5,537.85,693.53,90.498,64.809,68.808,55.979,0,0,0,48.83,21.957,31.071,18.016,13.405,18,300,523.81,661.17
"2018-12-14 17:00",100.59,65.265,70.793,51.639,0,0,0,61.254,21.504,30.286,15.98,11.731,1.6521,92.5,15.995,400,554.13,693.53,84.738,64.809,68.808,55.091,0,0,0,45.576,21.867,30.732,17.983,13.406,18,300,523.81,656.29
"2018-12-14 18:00",99.672,64.931,70.793,51.809,0,0,0,61.401,21.519,29.953,15.972,11.732,1.5601,92.5,16,400,562.27,693.53,87.037,64.809,68.808,55.555,0,0,0,44.997,21.95,30.136,17.989,13.411,18,300,523.81,636.75
"2018-12-14 19:00",93.487,64.247,70.793,54.182,0,0,0,61.608,21.507,29.983,15.997,11.729,1.7927,92.5,16,400,562.27,681.32,89.006,64.809,68.808,55.775,0,0,0,44.685,21.857,30.063,17.997,13.406,18,300,523.81,636.75
"2018-12-14 20:00",96.877,64.243,70.793,52.588,0,0,0,62.061,21.525,29.867,16.014,11.729,1.8032,92.5,16,400,562.27,669.11,81.03,59.788,68.808,55.966,0,0,0,45.124,21.872,29.918,17.94,13.405,18,300,523.81,617.22
"2018-12-14 21:00",94.882,64.28,70.793,53.806,0,0,0,63.019,21.524,29.797,16.028,11.73,2.0404,92.5,16,400,562.27,669.11,72.704,59.788,68.808,55.411,0,0,0,45.289,21.888,29.928,17.995,13.409,18,300,523.81,612.33
"2018-12-14 22:00",3.3875,12.848,0,4.3568,0,7.9251,0,2.054,20.567,34.019,17.397,11.733,2.1622,92.5,13.56,400,647.74,669.11,79.968,59.788,68.808,57.683,0,0,0,43.888,21.926,30.361,18.013,13.404,18,300,533.98,612.33
"2018-12-14 23:00",0,0,0,0,0,0.0053553,0,0,19.529,37.278,18.828,11.741,2.5373,92.5,13,400,643.67,652.42,75.012,59.788,68.808,59.198,0,0,0,42.028,22.074,30.373,17.972,13.405,18,300,548.23,612.33
"2018-12-15 0:00",0,0,0,0,0,0.00086872,0,0,19.364,37.959,18.491,11.741,2.7815,92.5,13,400,627.39,635.94,67.858,59.788,68.808,58.748,0,0,0,40.143,22.098,30.411,17.973,13.405,18,300,548.23,587.91
"2018-12-15 1:00",0,0,0,0,0,0,0,0,19.339,38.108,17.951,11.743,2.72,92.5,13,400,602.97,611.52,70.932,59.788,68.808,57.401,0,0,0,37.902,21.959,30.498,18.006,13.406,18,300,548.23,548.84
"2018-12-15 2:00",0,0,0,0,0,0.0012001,0,0,19.374,37.808,17.364,11.746,2.4372,92.5,13,400,566.34,583.03,71.201,59.788,68.808,56.933,0,0,0,36.762,22.047,30.219,18.024,13.403,18,300,525.84,519.54
"2018-12-15 3:00",0,0,0,0,0,0.0026995,0,0,19.431,37.383,16.809,11.748,2.8292,92.5,13,400,550.06,570.82,69.777,59.788,68.808,57.397,0,0,0,36.448,22.063,30.076,17.988,13.406,18,300,509.56,504.64
"2018-12-15 4:00",0,0,0,0,0,0.0016884,0,0,19.449,37.023,16.384,11.751,3.0414,92.5,13,400,537.85,546.4,69.714,59.788,68.808,57.11,0,0,0,36.337,21.917,30.033,18.006,13.401,18,300,499.39,489.62
"2018-12-15 5:00",0,0,0,0,0,0,0,0,19.434,36.884,16.055,11.752,2.735,92.5,13,400,533.78,546.4,68.851,59.788,68.808,56.186,0,0,0,37.195,22.031,29.782,18.018,13.404,18,300,477,479.85
"2018-12-15 6:00",0,0,0,0,0,0,0,0,19.433,36.762,15.772,11.762,2.6688,92.5,13,400,513.43,542.55,64.823,59.788,68.808,57.473,0,0,0,39.021,22.042,29.619,17.983,13.404,18,300,474.97,465.2
"2018-12-15 7:00",0,0,0,0,0,0.0019225,0,0,19.521,36.371,15.642,11.76,2.7228,92.5,13,400,513.43,521.98,67.545,59.788,68.808,56.479,0,0,0,41.524,22.015,29.461,17.966,13.405,18,300,470.9,460.32
"2018-12-15 8:00",0,0,0,0,0,0,0,0,19.414,36.325,15.407,11.764,2.4057,92.5,13,400,493.08,526.05,69.381,59.788,68.808,54.852,0,0,0,44.419,21.921,29.381,17.998,13.405,18,300,450.55,450.55
"2018-12-15 9:00",62.324,28.101,48.015,30.093,0,0.00025192,0,3.4637,20.099,33.1,14.725,11.753,2.6198,92.5,13.223,412.5,505.13,550.37,72.48,59.788,68.808,55.865,0,0,0,47.859,21.996,29.257,17.984,13.401,18,300,450.55,465.2
"2018-12-15 10:00",117.11,68.357,71.586,56.841,0,0,0,17.172,21.493,29.018,14.881,11.742,3.3577,91.86,15.128,400,463.98,537.65,77.752,59.788,68.808,57.065,0,0,0,51.681,21.745,29.195,17.996,13.411,18,300,450.55,445.67
"2018-12-15 11:00",117.33,68.346,74.006,53.417,0,0,0,22.489,21.577,28.899,15.761,11.735,4.039,80.112,15.87,400,463.98,521.37,89.196,59.788,73.823,60.788,0,0,0,55.783,21.875,29.145,18.016,13.402,18,300,438.34,450.55
"2018-12-15 12:00",117.12,68.373,71.38,55.198,0,0,0,27.332,21.565,28.912,16.025,11.732,4.6597,72.015,16,400,443.63,521.37,100.48,64.791,68.817,58.573,0,0,0,59.431,21.843,29.143,17.973,13.402,18,300,426.13,465.2
"2018-12-15 13:00",112.96,67.532,71.38,56.446,0,0,0,34.588,21.451,28.491,16.013,11.729,5.1703,67.768,16,400,439.56,549.86,94.888,64.791,73.837,59.278,0,0,0,67.357,21.694,28.248,18.009,13.398,18,300,426.13,474.97
"2018-12-15 14:00",110.82,67.197,71.38,57.724,0,0,0,40.184,21.437,29.004,16.021,11.732,5.0847,67.933,16,400,439.56,570.21,109.25,64.791,73.837,64.95,0,0,0,71.34,21.852,29.316,17.998,13.397,18,300,426.13,489.62
"2018-12-15 15:00",109.15,67.33,76.381,58.311,0,0,0,40.011,21.481,30.05,15.997,11.73,4.9564,67.894,16,450,463.98,570.21,110.05,64.791,76.372,63.741,0,0,0,65.548,21.869,31.157,17.912,13.409,17.972,300,426.13,489.62
"2018-12-15 16:00",106.18,66.722,76.381,57.183,0,0,0,37.609,21.485,30.478,16.005,11.729,4.4251,70.559,16,412.5,463.98,570.21,93.372,64.791,73.844,61.434,0,0,0,59.147,21.928,31.378,18.037,13.401,18,300,426.13,509.16
"2018-12-15 17:00",53.773,39.286,0,32.406,0,6.8492,0,18.604,21.283,32.293,16.288,11.73,3.6911,78.444,15.025,400,504.99,574.28,103.73,64.791,73.844,59.426,0,0,0,53.33,21.971,31.205,18.014,13.398,18,300,436.3,518.93
"2018-12-15 18:00",0,0,0,0,0,0.90602,0,0,20.013,37.152,18.589,11.741,2.9396,92.5,13,400,598.9,614.98,99.926,64.791,68.818,56.787,0,0,0,46.531,21.955,31.379,17.996,13.402,18,300,456.65,558
"2018-12-15 19:00",0,0,0,0,0,0.00079551,0,0,19.589,37.89,18.829,11.735,2.6637,92.5,13,400,635.53,643.47,98.033,64.791,68.818,56.455,0,0,0,43.2,22.075,30.663,17.99,13.403,18,300,481.07,572.65
"2018-12-15 20:00",0,0,0,0,0,0,0,0,19.426,37.399,18.336,11.741,2.1669,92.5,13,400,643.67,659.75,95.053,64.791,68.818,54.082,0,0,0,42.926,22.002,30.05,18.005,13.392,18,300,511.6,587.3
"2018-12-15 21:00",0,0,0,0,0,0.002102,0,0,19.432,36.789,17.614,11.747,1.8398,92.253,13,400,659.95,667.89,73.745,59.78,68.818,53.828,0,0,0,45.056,22.152,29.563,18.049,13.4,18,300,523.81,582.42
"2018-12-15 22:00",0,0,0,0,0,0.00041089,0,0,19.529,36.035,16.969,11.748,1.6383,90.189,13,400,623.32,631.26,79.827,59.78,68.818,53.398,0,0,0,48.457,22.155,29.252,17.972,13.402,18,300,523.81,562.88
"2018-12-15 23:00",0,0,0,0,0,0.0047386,0,0,19.599,35.899,16.459,11.751,1.6312,90.019,13,400,611.11,619.05,70.174,59.78,68.818,51.467,0,0,0,51.945,22.079,29.307,17.974,13.397,18,300,523.81,547.86
"2018-12-16 0:00",0,0,0,0,0,0,0,0,19.617,36.406,16.038,11.757,1.2529,92.064,13,400,586.69,598.74,72.198,59.78,68.818,51.634,0,0,0,54.181,22.203,29.524,17.985,13.399,18,300,523.81,537.85
"2018-12-16 1:00",0,0,0,0,0,0,0,0,19.587,36.877,15.631,11.764,0.88288,92.5,13,400,586.69,594.63,69.678,59.78,68.818,50.84,0,0,0,55.2,22.183,29.791,18.001,13.395,18,300,523.81,537.85
"2018-12-16 2:00",0,0,0,0,0,0,0,0,19.489,37.481,15.262,11.765,0.32464,92.5,13,400,570.41,586.49,73.853,59.78,63.781,49.413,0,0,0,54.931,22.164,30.023,18.025,13.4,18,300,523.81,528.08
"2018-12-16 3:00",0,0,0,0,0,0.0081506,0,0,19.548,37.466,14.989,11.767,0.57104,92.482,13,400,550.06,570.21,70.114,59.78,63.781,48.375,0,0,0,53.705,22.015,30.287,17.99,13.397,18,300,501.42,508.55
"2018-12-16 4:00",0,0,0,0,0,0,0,0,19.503,37.653,14.809,11.773,0.18304,92.417,13,400,537.85,545.18,72.469,59.78,63.781,47.923,0,0,0,52.819,22.109,30.173,18.033,13.403,18,300,499.39,489.01
"2018-12-16 5:00",0,0,0,0,0,0.026184,0,0,19.445,37.806,14.568,11.77,-0.38999,92.5,13,400,513.43,537.04,67.825,59.78,63.781,47.808,0,0,0,51.829,22.097,30.225,17.991,13.4,18,300,477,468.99
"2018-12-16 6:00",0,0,0,0,0,0.45398,0,0,19.532,37.449,14.407,11.775,-0.48243,92.5,13,400,513.43,520.76,67.404,59.78,63.781,47.543,0,0,0,50.135,22.016,30.382,18,13.396,18,300,470.9,463.98
"2018-12-16 7:00",0,0,0,0,0,2.3983,0,0,19.565,37.441,14.263,11.78,-0.41783,92.5,13,400,505.29,520.76,71.49,59.78,63.781,47.485,0,0,0,49.428,22.138,30.149,17.986,13.4,18,300,450.55,454.21
"2018-12-16 8:00",0,0,0,0,0,5.3008,0,0,19.666,37.125,14.175,11.783,-0.68086,90.019,13,400,489.01,520.76,72.892,59.78,63.781,47.008,0,0,0,49.547,22.152,29.982,18.004,13.4,18,300,450.55,439.56
"2018-12-16 9:00",0,0,0,0,0,8.9778,0,0,19.643,36.775,14.07,11.779,0.080555,84.751,13,400,489.01,520.76,79.496,59.78,63.781,48.168,0,0,0,49.784,22.016,29.951,17.982,13.403,18,300,450.55,449.33
"2018-12-16 10:00",0,0,0,0,0,12.593,0,0,19.891,36.135,14.407,11.78,0.64583,71.862,13,400,509.36,520.76,77.234,59.78,68.829,52.07,0,0,0,51.081,22.168,29.72,17.988,13.399,18,300,450.55,463.98
"2018-12-16 11:00",2.1551,10.851,52.687,0,0,12.938,0,0,19.9,36.096,14.315,11.774,2.0892,63.905,13,400,529.71,541.11,78.052,59.78,68.829,55.199,0,0,0,52.418,22.118,29.707,18.005,13.406,18,300,450.55,473.75
"2018-12-16 12:00",13.77,22.577,50.234,17.631,0,4.8944,0,0.26667,21.319,31.891,16.232,11.749,2.6016,60.918,13,400,525.64,581.91,82.757,59.78,68.829,57.029,0,0,0,53.149,22.068,29.846,17.995,13.394,18,300,450.55,483.88
"2018-12-16 13:00",30.798,23.256,58.868,37.927,0,0,12.974,2.1761,21.534,30.424,12.679,11.751,3.0517,59.259,13,400,534.29,602.77,84.985,59.78,73.845,59.034,0,0,0,56.517,22.054,29.258,17.969,13.399,18,300,450.55,503.66
"2018-12-16 14:00",0,0,0,0,0,0.011001,0,0,20.721,32.912,15.158,11.761,2.5904,61.912,13,400,571.63,594.65,95.331,59.78,73.845,58.938,0,0,0,58.944,22.009,29.493,18.019,13.402,18,300,450.55,513.43
"2018-12-16 15:00",0,0,0,0,0,0.0066826,0,0,20.056,35.619,16.981,11.756,2.5248,63.67,13,400,588.42,602.77,96.743,59.78,73.845,58.787,0,0,0,59.466,22.062,29.86,17.981,13.395,18,300,464.79,523.2
"2018-12-16 16:00",0,0,0,0,0,0,0,0,19.841,36.718,16.95,11.749,2.0442,67.178,13,400,604.6,619.05,95.767,59.78,73.845,58.302,0,0,0,59.583,22.151,29.985,17.928,13.4,18,300,474.97,537.85
"2018-12-16 17:00",0,0,0,0,0,0.0018549,0,0,19.706,37.37,16.516,11.752,1.4965,70.329,13,400,600.12,619.05,91.984,59.78,68.755,56.649,0,0,0,57.915,22.077,30.365,17.961,13.41,18,300,485.14,542.74
"2018-12-16 18:00",0,0,0,0,0,0.0025859,0,0,19.655,37.988,16.133,11.753,1.5661,69.888,13,400,612.33,627.19,93.544,59.78,68.755,56.258,0,0,0,56.376,22.219,30.318,18.004,13.403,18,300,499.39,552.5
"2018-12-16 19:00",0,0,0,0,0,0.0037491,0,0,19.727,38.076,15.863,11.755,1.6549,68.934,13,400,616.4,627.19,84.525,59.78,68.755,55.513,0,0,0,53.81,22.181,30.559,17.954,13.404,18,300,499.39,547.62
"2018-12-16 20:00",0,0,0,0,0,0,0,0,19.642,38.321,15.636,11.763,1.6818,69.517,13,400,600.12,606.84,74.981,59.78,68.755,55.541,0,0,0,50.736,22.253,30.613,17.977,13.404,18,300,499.39,522.83
"2018-12-16 21:00",0,0,0,0,0,0,0,0,19.584,38.378,15.431,11.756,1.7433,71.521,13,400,587.91,594.63,74.728,59.78,68.755,55.142,0,0,0,48.4,22.279,30.528,18.006,13.404,18,300,499.39,512.82
"2018-12-16 22:00",0,0,0,0,0,0,0,0,19.614,37.963,15.289,11.758,1.7009,72.785,13,400,571.63,594.63,72.922,59.78,68.755,54.66,0,0,0,46.761,22.209,30.38,17.981,13.398,18,300,499.39,512.82
"2018-12-16 23:00",0,0,0,0,0,0,0,0,19.806,37.009,15.337,11.758,2.209,70.198,13,400,562.88,594.63,74.645,59.78,68.755,53.925,0,0,0,46.173,22.244,30.109,17.986,13.403,18,300,499.39,507.94
"2018-12-17 0:00",0,0,0,0,0,0,0,0,19.897,36.528,15.344,11.762,2.1686,70.655,13,400,562.88,569.6,74.698,59.78,68.755,54.655,0,0,0,45.897,22.305,30.079,17.998,13.404,18,300,489.21,488.4
"2018-12-17 1:00",22.535,23.055,58.334,27.903,0,0.52692,0,0.82034,20.974,33.062,14.382,11.761,1.8596,73.015,13,400,530.32,569.6,80.834,59.78,68.755,53.584,0,0,0,46.1,22.128,29.929,17.988,13.399,18,300,474.97,478.63
"2018-12-17 2:00",0,0,0,0,0,0.006399,0,0,20.635,33.712,15.15,11.766,1.6996,76.337,13,400,538.46,545.18,76.197,59.78,68.755,53.699,0,0,0,46.735,22.118,29.873,17.975,13.4,18,300,474.97,463.98
"2018-12-17 3:00",0,0,0,0,0,0.0034046,0,0,20.011,35.745,15.865,11.764,1.9664,79.028,13,400,514.04,524.83,81.039,59.78,68.755,54.43,0,0,0,47.884,22.121,29.778,17.977,13.387,18,300,460.72,463.98
"2018-12-17 4:00",0,0,0,0,0,0.0044155,0,0,19.882,36.549,15.932,11.759,2.1292,82.628,13,400,514.04,520.76,79.406,59.78,68.755,55.039,0,0,0,47.493,22.181,30.086,17.986,13.389,18,300,450.55,444.44
"2018-12-17 5:00",0,0,0,0,0,0,0,0,19.827,36.775,15.852,11.762,1.8405,91.405,13,400,489.62,504.48,70.998,59.78,68.755,52.01,0,0,0,45.685,22.16,30.366,18.028,13.391,18,300,450.55,439.56
"2018-12-17 6:00",0,0,0,0,0,0,0,0,19.666,37.769,15.554,11.762,1.6873,75.81,13,400,485.55,496.34,70.618,59.78,68.755,51.72,0,0,0,45.921,22.245,29.943,18.005,13.393,18,300,436.3,419.54
"2018-12-17 7:00",0,0,0,0,0,0,0,0,19.685,37.063,15.392,11.765,1.8471,69.183,13,400,465.2,479.65,66.182,59.78,68.755,53.637,0,0,0,47.521,22.25,29.655,17.993,13.391,18,300,426.13,414.53
"2018-12-17 8:00",119.64,56.386,56.29,49.465,0,0,0,7.3309,21.104,29.304,15.09,11.748,1.9157,70.892,14.774,436.11,440.78,491.55,69.933,59.78,68.755,51.385,0,0,0,52.042,21.942,29.002,17.996,13.393,18,300,426.13,414.53
"2018-12-17 9:00",121.07,70.492,68.959,45.705,0,0,0,17.271,21.657,28.033,15.994,11.738,1.9287,72.677,16,437.5,440.78,470.7,79.446,59.78,68.755,51.116,0,0,0,58.433,21.973,28.675,17.995,13.388,18,300,426.13,414.53
"2018-12-17 10:00",119.65,70.366,68.959,46.406,0,0,0,25.952,21.678,28.19,16.004,11.73,2.1317,72.216,16,444.44,440.78,483.21,85.119,59.78,68.755,51.99,0,0,0,62.969,21.996,29.038,18.002,13.394,18,300,426.13,424.3
"2018-12-17 11:00",112.4,68.091,68.959,45.178,0,0,0,31.919,21.692,28.762,15.994,11.729,1.9105,84.815,16,400,440.78,516.08,92.247,59.78,68.755,50.71,0,0,0,64.535,21.907,29.66,17.976,13.387,18,300,426.13,453.6
"2018-12-17 12:00",110.72,67.568,68.959,44.902,0,0,0,35.271,21.69,29.268,16.035,11.732,1.7547,92.5,16,400,440.78,540.5,97.686,64.799,68.755,51.127,0,0,0,64.068,22.029,30.112,18.007,13.389,18,300,426.13,478.02
"2018-12-17 13:00",113.25,68.034,68.959,45.742,0,0,0,37.417,21.689,29.566,15.883,11.733,2.0128,92.301,15.904,400,440.78,585.27,93.514,64.799,68.755,51.268,0,0,0,62.027,21.95,30.508,18.024,13.391,18,300,426.13,517.09
"2018-12-17 14:00",106.54,66.947,68.959,47.182,0,0,0,39.376,21.656,29.606,15.998,11.736,2.0259,85.775,16,400,457.06,593.41,90.824,64.799,68.755,50.895,0,0,0,59.092,21.973,30.647,17.979,13.393,18,300,426.13,531.75
"2018-12-17 15:00",104.63,66.507,68.836,45.569,0,0,0,41.308,21.683,29.511,15.905,11.737,1.507,77.03,15.922,400,465.2,593.41,89.195,64.799,63.751,49.179,0,0,0,57.563,22.024,30.36,17.98,13.391,18,300,426.13,526.86
"2018-12-17 16:00",103.52,66.064,61.082,37.082,0,0,0,50.142,21.638,28.007,16.055,11.738,-0.14129,58.562,16,400,465.2,593.41,81.98,59.797,56.236,42.064,0,0,0,60.522,22.018,29.291,17.977,13.388,18,300,426.13,536.63
"2018-12-17 17:00",99.045,65.251,60.235,35.552,0,0,0,64.41,21.636,26.821,15.969,11.74,-1.2823,48.583,16,400,465.2,593.41,82.008,59.797,57.051,37.618,0,0,0,67.52,21.938,28.514,17.999,13.399,18,300,426.13,536.63
"2018-12-17 18:00",103.3,66.024,53.475,28.116,0,0,0,80.875,21.685,26.619,15.898,11.733,-2.4249,53.985,16,400,465.2,609.69,88.813,59.797,55.372,33.752,0,0,0,74.795,21.972,28.425,17.865,13.396,18,300,426.13,551.28
"2018-12-17 19:00",102.82,65.964,54.53,24.929,0,0,0,94.108,21.691,27.145,15.944,11.744,-3.5705,58.906,16,400,465.2,638.17,77.408,59.797,48.683,32.021,0,0,0,79.714,22.075,28.985,18.07,13.398,18,300,446.48,561.05
"2018-12-17 20:00",99.289,65.255,54.606,25.715,0,0,0,100,21.709,27.171,15.975,11.743,-4.8342,53.747,16,400,465.2,609.69,78.916,59.797,48.584,27.505,0,0,0,81.627,21.971,29.596,17.956,13.419,18,300,450.55,546.4
"2018-12-17 21:00",99.146,65.209,55.433,23.566,0,0,0,100,21.741,27.107,16.022,11.745,-5.3886,54.13,16,400,465.2,593.41,72.713,59.797,46.097,24.822,0,0,0,81.94,21.984,29.9,17.957,13.426,18,300,450.55,526.86
