Time,Real energy,Reactive energy,Apparent energy total,Thermal demand real power,Thermal demand reactive power,Thermal deamnd apparent total power,Power factor lagging mean
2019-11-11 7:00,101.11,13.48,102.02,108.31,14.93,109.35,99
2019-11-11 8:00,138.04,20.7,139.61,138.69,21.03,140.32,98.96
2019-11-11 9:00,155.67,19.12,156.84,155.86,19.32,157.06,99.2
2019-11-11 10:00,171.25,21.22,172.57,171.01,21.64,172.38,99.23
2019-11-11 11:00,181.26,22.76,182.69,182.25,23.11,183.73,99.21
2019-11-11 12:00,187.71,22.49,189.07,186.46,21.42,187.7,99.32
2019-11-11 13:00,186.38,20.64,187.52,186.22,20.67,187.37,99.35
2019-11-11 14:00,188.3,24.91,189.95,188.43,24.48,190.02,99.29
2019-11-11 15:00,183.97,24.85,185.67,182.73,24.33,184.36,99.15
2019-11-11 16:00,179.09,21.82,180.42,179.45,22.43,180.85,99.17
2019-11-11 17:00,175.62,22.3,177.03,174.93,22.39,176.36,99.15
2019-11-11 18:00,172.23,19.4,173.33,172.04,19.84,173.18,99.29
2019-11-11 19:00,169.69,21.94,171.11,168.31,22.08,169.76,99.2
2019-11-11 20:00,164.21,22.83,165.79,163.17,22.77,164.76,99.08
2019-11-11 21:00,149.58,20.36,150.96,144.11,19.57,145.43,99.04
2019-11-11 22:00,119.33,17.23,120.57,119.14,17.17,120.38,99.05
2019-11-11 23:00,109.97,17.89,111.41,109.97,17.97,111.43,98.63
2019-11-12 0:00,110.58,18.11,112.09,112,19.67,113.78,98.67
2019-11-12 1:00,105.73,16.99,107.13,105.63,16.87,106.98,98.72
2019-11-12 2:00,95.11,15.87,96.43,95.86,15.82,97.17,98.57
2019-11-12 3:00,98.92,14.35,99.96,101.66,14.72,102.73,98.9
2019-11-12 4:00,96.37,15.83,97.67,98.11,16.38,99.47,98.8
2019-11-12 5:00,99.85,16.32,101.23,99.49,16.28,100.86,98.67
2019-11-12 6:00,101.18,15.24,102.38,104.97,16.61,106.33,98.91
2019-11-12 7:00,105.6,14.47,106.62,113.34,15.88,114.47,98.97
2019-11-12 8:00,132.24,19.6,133.72,131.33,19.22,132.76,98.96
2019-11-12 9:00,147.92,17.98,149.02,148.54,18.3,149.67,99.13
2019-11-12 10:00,162.39,19.74,163.59,162.63,20.1,163.88,99.25
2019-11-12 11:00,169.38,20.13,170.58,167.69,19.44,168.83,99.21
2019-11-12 12:00,178.86,20.66,180.05,178.69,20.57,179.87,99.32
2019-11-12 13:00,185.28,21.62,186.56,185.98,21.64,187.25,99.32
2019-11-12 14:00,184.25,21.09,185.46,183.59,21.35,184.83,99.34
2019-11-12 15:00,178.97,22.23,180.37,178.67,22.26,180.08,99.27
2019-11-12 16:00,169.51,18.93,170.57,169.45,19.15,170.53,99.36
2019-11-12 17:00,169.5,18.01,170.46,169.35,18,170.3,99.41
2019-11-12 18:00,164.39,18.74,165.46,164.02,19.06,165.13,99.33
2019-11-12 19:00,153.06,18.82,154.24,152.6,18.57,153.74,99.32
2019-11-12 20:00,145.45,18.1,146.6,146.22,18.2,147.37,99.23
2019-11-12 21:00,136.84,16.83,137.88,134.48,16.11,135.45,99.2
2019-11-12 22:00,112.51,12.78,113.24,112.16,12.67,112.88,99.34
2019-11-12 23:00,99.83,12.2,100.58,101.4,12.7,102.2,99.26
2019-11-13 0:00,98.34,12.35,99.12,98.83,12.67,99.64,99.06
2019-11-13 1:00,106.23,12.91,107.01,106.02,13.13,106.83,99.18
2019-11-13 2:00,93.24,13.73,94.27,93.19,13.36,94.15,99.03
2019-11-13 3:00,96.27,13.18,97.17,95.53,13.4,96.47,99.09
2019-11-13 4:00,99.1,12.07,99.84,100.64,12.44,101.41,99.11
2019-11-13 5:00,96.98,11.71,97.69,95.28,11.34,95.96,99.23
2019-11-13 6:00,104.59,13.12,105.41,105.76,13.71,106.65,99.22
2019-11-13 7:00,107.95,13.41,108.78,110.26,13.86,111.13,99.17
2019-11-13 8:00,128.18,14.17,128.97,127.77,14.14,128.55,99.33
2019-11-13 9:00,141.38,17.1,142.41,140.68,17.25,141.73,99.25
2019-11-13 10:00,157.97,20.38,159.28,158.63,20.37,159.94,99.18
2019-11-13 11:00,163.66,18.57,164.72,163.84,18.38,164.87,99.32
2019-11-13 12:00,171.34,20.71,172.59,170.24,20.22,171.44,99.26
2019-11-13 13:00,176.04,20.92,177.28,177.27,21.36,178.56,99.26
2019-11-13 14:00,176.75,22.18,178.15,177.73,22.6,179.17,99.22
2019-11-13 15:00,178.75,22.45,180.16,179.45,22.48,180.86,99.25
2019-11-13 16:00,176.99,23.27,178.53,179.03,24.28,180.68,99.22
2019-11-13 17:00,176.14,21.03,177.41,174.68,20.09,175.84,99.23
2019-11-13 18:00,172.57,20.96,173.84,172.43,21.31,173.75,99.31
2019-11-13 19:00,168.98,18.65,170.01,168.82,19.13,169.91,99.34
2019-11-13 20:00,160.61,18.95,161.72,160.51,19.14,161.66,99.19
2019-11-13 21:00,149.22,17.66,150.27,144.44,16.67,145.4,99.27
2019-11-13 22:00,122.1,13.94,122.9,122.83,14.8,123.74,99.3
2019-11-13 23:00,115.57,15.83,116.66,115.05,16.31,116.2,99.12
2019-11-14 0:00,114.43,16.32,115.59,114.24,16.11,115.38,98.97
2019-11-14 1:00,116.49,15.48,117.52,116.01,15.55,117.05,99.05
2019-11-14 2:00,109.65,16.42,110.88,109.91,17.13,111.24,98.85
2019-11-14 3:00,91.56,13.9,92.66,90.77,12.94,91.71,99.01
2019-11-14 4:00,97.79,13.07,98.67,95.52,12.85,96.38,99.04
2019-11-14 5:00,97.4,13.54,98.35,96.69,14.2,97.75,99.08
2019-11-14 6:00,98.23,12.7,99.05,96.2,11.9,96.93,99.11
2019-11-14 7:00,103.37,12.71,104.15,105.84,13.33,106.69,99.21
2019-11-14 8:00,127.03,17.85,128.28,127.66,18.02,128.93,99.13
2019-11-14 9:00,149.08,18.51,150.23,149.36,18.92,150.56,99.22
2019-11-14 10:00,161.99,18.89,163.09,162.74,19.31,163.88,99.18
2019-11-14 11:00,174.52,20.19,175.71,175.84,20.62,177.07,99.33
2019-11-14 12:00,188.28,22.18,189.6,188.86,22.27,190.18,99.35
2019-11-14 13:00,187.02,22.08,188.35,187.79,21.48,189.03,99.36
2019-11-14 14:00,191.81,21.35,193,191.39,21.18,192.57,99.36
2019-11-14 15:00,181.72,22.74,183.14,181.41,22.43,182.79,99.29
2019-11-14 16:00,188.47,22.39,189.8,187.42,21.81,188.69,99.29
2019-11-14 17:00,184.56,19.28,185.57,186.5,19.69,187.54,99.36
2019-11-14 18:00,187.23,21.98,188.54,187.52,22.22,188.86,99.34
2019-11-14 19:00,176.57,20.99,177.81,176.53,21.25,177.81,99.3
2019-11-14 20:00,170.13,21.38,171.47,169.13,21.53,170.49,99.17
2019-11-14 21:00,158.41,21.52,159.86,154.07,20.47,155.42,99.09
2019-11-14 22:00,120.37,15.94,121.43,119.54,16.17,120.63,99.12
2019-11-14 23:00,116.61,19.32,118.2,116.47,19.61,118.12,98.7
2019-11-15 0:00,114.4,19.56,116.06,114.61,19.33,116.23,98.52
2019-11-15 1:00,92.13,15.34,93.4,96.29,16.53,97.7,98.57
2019-11-15 2:00,101.58,17.4,103.07,100.8,17.44,102.3,98.5
2019-11-15 3:00,106.5,17.74,107.97,103.92,17.13,105.32,98.56
2019-11-15 4:00,101.25,14.65,102.3,103.47,14.96,104.55,98.79
2019-11-15 5:00,102.08,15.93,103.32,101.97,16.16,103.25,98.69
2019-11-15 6:00,96.81,14.42,97.88,99.24,14.56,100.3,98.9
2019-11-15 7:00,109.05,16.14,110.26,111.77,16.55,113,99.02
2019-11-15 8:00,133.79,19.49,135.2,135.33,19.78,136.77,98.95
2019-11-15 9:00,154.77,19.14,155.95,155.97,19.23,157.15,99.06
2019-11-15 10:00,169.43,20.96,170.72,170.59,20.54,171.83,99.2
2019-11-15 11:00,178.99,23.67,180.57,180.15,23.16,181.64,99.29
2019-11-15 12:00,158.78,17.98,159.8,159.6,18.4,160.66,99.24
2019-11-15 13:00,161.61,17.1,162.51,161.77,17.63,162.73,99.34
2019-11-15 14:00,158.75,18.67,159.84,158.99,18.82,160.11,99.28
2019-11-15 15:00,153.7,17.76,154.75,152.94,17.31,153.93,99.22
2019-11-15 16:00,157.55,17.8,158.56,158.13,17.81,159.14,99.27
2019-11-15 17:00,149.16,16.66,150.1,148.6,16.94,149.57,99.34
2019-11-15 18:00,147.98,16.59,148.91,147.46,16.27,148.36,99.36
2019-11-15 19:00,141.86,19.26,143.17,141.93,19.73,143.3,99.09
2019-11-15 20:00,134.96,21.95,136.78,133.45,20.99,135.11,98.92
2019-11-15 21:00,124.94,18.3,126.36,120.2,16.28,121.38,98.95
2019-11-15 22:00,107.11,14.15,108.1,107.49,14.58,108.54,99.23
2019-11-15 23:00,103.29,13.1,104.12,103.3,13.27,104.16,99.08
2019-11-16 0:00,100.23,13.83,101.19,101.14,14.04,102.11,99
2019-11-16 1:00,95.17,14.83,96.32,95.98,15.32,97.2,98.86
2019-11-16 2:00,96.61,11.74,97.33,99.78,12.91,100.63,99.2
2019-11-16 3:00,97.89,12.5,98.72,97.5,11.67,98.21,99.34
2019-11-16 4:00,99.22,9.39,99.67,100.12,9.9,100.61,99.47
2019-11-16 5:00,104.98,10.87,105.54,106.04,11.27,106.64,99.42
2019-11-16 6:00,105.91,10.19,106.4,107.24,10.57,107.77,99.51
2019-11-16 7:00,99.48,10.36,100.03,96.69,10.48,97.27,99.36
2019-11-16 8:00,91.63,12.73,92.55,90.24,12.03,91.06,99.13
2019-11-16 9:00,120.8,15.09,121.74,120.31,15.01,121.24,99.16
2019-11-16 10:00,121.81,14.87,122.71,121.69,14.84,122.6,99.25
2019-11-16 11:00,125.54,15.81,126.54,125.9,16.53,126.99,99.2
2019-11-16 12:00,126.44,16.06,127.46,125.46,15.7,126.44,99.15
2019-11-16 13:00,123.84,13.22,124.55,124.19,13.18,124.89,99.26
2019-11-16 14:00,124.48,15.23,125.41,123.98,15.39,124.94,99.27
2019-11-16 15:00,124.04,15.59,125.02,123.94,15.66,124.92,99.22
2019-11-16 16:00,123.85,15.24,124.79,123.88,15.37,124.83,99.23
2019-11-16 17:00,102.67,9.93,103.15,103.16,10.02,103.65,99.35
2019-11-16 18:00,114.29,11.58,114.88,113.15,11.27,113.71,99.46
2019-11-16 19:00,109.74,12.24,110.42,109.09,11.91,109.74,99.4
2019-11-16 20:00,97.2,10.06,97.72,97.49,10.13,98.01,99.45
2019-11-16 21:00,93.48,9.85,94.01,93.88,10.35,94.45,99.34
2019-11-16 22:00,89.91,11.35,90.63,90.73,11.8,91.5,99.31
2019-11-16 23:00,94.67,11.13,95.32,93.23,10.81,93.86,99.21
2019-11-17 0:00,91.65,11.67,92.39,92.04,11.8,92.8,99.28
2019-11-17 1:00,92.44,13.62,93.48,91.87,12.7,92.76,98.98
2019-11-17 2:00,88.26,11.74,89.04,88.05,11.37,88.79,99.01
2019-11-17 3:00,88.77,12.07,89.58,88.35,11.83,89.14,99.19
2019-11-17 4:00,90.54,12.64,91.46,90.04,11.96,90.85,99.12
2019-11-17 5:00,88.81,12.31,89.66,88.22,12.07,89.05,99.07
2019-11-17 6:00,89.42,11.71,90.19,88.57,11.36,89.3,99.12
2019-11-17 7:00,86.09,10.29,86.71,85.27,10.74,85.96,99.23
2019-11-17 8:00,88.81,12.02,89.62,88.73,12.19,89.56,99
2019-11-17 9:00,84.33,10.09,84.93,84.67,10.28,85.29,99.24
2019-11-17 10:00,89.61,9.1,90.07,90.62,9.33,91.1,99.33
2019-11-17 11:00,96.78,11.78,97.5,97.9,12.34,98.68,99.16
2019-11-17 12:00,107.15,13.29,107.97,107.18,13.26,108.01,99.23
2019-11-17 13:00,108.3,12.22,108.99,111.05,13.06,111.82,99.25
2019-11-17 14:00,106.46,12.94,107.25,109.83,14.12,110.75,99.2
2019-11-17 15:00,107.11,12.65,107.86,106.03,12.69,106.79,99.27
2019-11-17 16:00,109.04,11.75,109.67,109.51,11.81,110.15,99.33
2019-11-17 17:00,114.31,13.64,115.12,111.87,12.96,112.63,99.37
2019-11-17 18:00,104.4,12.26,105.12,104.96,12.53,105.72,99.35
2019-11-17 19:00,109.33,12.93,110.09,109.51,13.16,110.3,99.22
2019-11-17 20:00,105.41,15.3,106.52,104.67,15.25,105.77,99.07
2019-11-17 21:00,96.6,13.54,97.55,96.74,14.04,97.76,99.02
2019-11-17 22:00,104.55,15.5,105.7,105.77,16.34,107.03,98.86
2019-11-17 23:00,95.77,14.42,96.85,95.48,14.68,96.61,98.72
2019-11-18 0:00,98.49,16.54,99.87,97.88,16.1,99.2,98.56
2019-11-18 1:00,97.58,9.42,98.03,97.77,9.67,98.25,99.36
2019-11-18 2:00,98.09,10.16,98.62,98.25,10.66,98.84,99.44
2019-11-18 3:00,98.71,10.49,99.27,99.61,10.63,100.18,99.44
2019-11-18 4:00,106.46,10.21,106.95,107.02,10.37,107.53,99.48
2019-11-18 5:00,103.55,9.49,103.99,103.17,9.63,103.62,99.52
2019-11-18 6:00,103.88,10.63,104.43,101.87,10.02,102.36,99.48
2019-11-18 7:00,104.36,12.65,105.19,108.26,14.56,109.32,99.43
2019-11-18 8:00,127.85,16.64,128.98,129.5,18.2,130.85,99.11
2019-11-18 9:00,140.65,17.29,141.71,140.6,17.06,141.64,99.18
2019-11-18 10:00,150.26,16.12,151.13,151.28,15.77,152.1,99.35
2019-11-18 11:00,157.61,16.78,158.51,158.3,16.67,159.18,99.37
2019-11-18 12:00,160.1,17.53,161.06,160.11,17.66,161.08,99.36
2019-11-18 13:00,162.83,18.06,163.83,164.24,18.13,165.24,99.34
2019-11-18 14:00,164.88,17.92,165.86,166.35,18.14,167.34,99.36
2019-11-18 15:00,163.94,18.36,164.96,163.43,18.46,164.48,99.38
2019-11-18 16:00,163.31,18.15,164.32,163.99,18.46,165.03,99.31
2019-11-18 17:00,153.16,16.92,154.09,154.36,17.16,155.32,99.36
2019-11-18 18:00,155.71,16.59,156.6,155.37,16.53,156.25,99.39
2019-11-18 19:00,150.3,17.49,151.35,150.41,17.64,151.46,99.32
2019-11-18 20:00,141.3,16.28,142.24,140.2,16.59,141.19,99.28
2019-11-18 21:00,134.18,16.29,135.17,132.19,15.82,133.14,99.21
2019-11-18 22:00,104.64,11.74,105.33,104.66,11.45,105.31,99.29
2019-11-18 23:00,102.03,11.25,102.65,102.42,11.6,103.08,99.32
2019-11-19 0:00,101.46,13.86,102.46,101.87,14.14,102.91,99.23
2019-11-19 1:00,100.08,11.33,100.72,99.74,11.53,100.41,99.21
2019-11-19 2:00,97.75,11.78,98.46,98.14,12.17,98.89,99.18
2019-11-19 3:00,98.01,12.65,98.83,98.35,13.03,99.22,99.11
2019-11-19 4:00,99.51,11.61,100.18,100.19,12.12,100.92,99.24
2019-11-19 5:00,98.13,13,99.02,97.85,12.2,98.62,99.19
2019-11-19 6:00,98.25,11.05,98.87,99.04,10.82,99.63,99.36
2019-11-19 7:00,102.29,12.34,103.07,101.77,12.39,102.55,99.29
2019-11-19 8:00,126.07,17.37,127.31,126.18,16.5,127.27,99.01
2019-11-19 9:00,136.63,16.12,137.58,137.65,16.03,138.58,99.21
2019-11-19 10:00,158.4,18.27,159.45,159.11,18.63,160.21,99.26
2019-11-19 11:00,165.69,20.09,166.91,165.99,20.44,167.25,99.25
2019-11-19 12:00,165.53,19.04,166.62,166.63,19.46,167.77,99.26
2019-11-19 13:00,166.3,19.08,167.39,166.59,19.12,167.69,99.29
2019-11-19 14:00,165.38,17.97,166.35,165.5,17.92,166.47,99.38
2019-11-19 15:00,165.41,19.89,166.61,164.71,19.55,165.87,99.28
2019-11-19 16:00,166.31,20.64,167.61,165.72,19.82,166.91,99.25
2019-11-19 17:00,168.53,17.09,169.4,168.57,17.34,169.46,99.37
2019-11-19 18:00,156.08,15.55,156.85,155.04,15.33,155.8,99.44
2019-11-19 19:00,146.84,16.41,147.76,145.66,16.52,146.59,99.31
2019-11-19 20:00,136.59,17.37,137.7,136.46,18.07,137.66,99.18
2019-11-19 21:00,129.73,17.77,130.98,124.51,16.09,125.58,99.08
2019-11-19 22:00,107.49,12.97,108.31,106.51,12.42,107.25,99.39
2019-11-19 23:00,106.13,14.58,107.16,105.63,14.65,106.69,99.21
2019-11-20 0:00,115.05,14.52,115.99,112.77,14.36,113.73,99.28
2019-11-20 1:00,102.47,11.02,103.07,102.3,11.15,102.9,99.3
2019-11-20 2:00,101.15,11.5,101.8,101.23,11.54,101.89,99.2
2019-11-20 3:00,104.79,15.11,105.88,104.49,15.09,105.58,98.99
2019-11-20 4:00,106.54,11.16,107.12,106.3,11.18,106.89,99.38
2019-11-20 5:00,103.12,12.54,103.88,104.23,12.64,104.99,99.12
2019-11-20 6:00,103.39,12.13,104.1,104.21,12.34,104.95,99.32
2019-11-20 7:00,103.41,15.51,104.6,102.82,15.13,103.95,99.26
2019-11-20 8:00,124.44,18.02,125.77,124.35,18.44,125.75,98.93
2019-11-20 9:00,138.91,19.47,140.29,138.21,18.87,139.5,99.09
2019-11-20 10:00,146.49,18.08,147.6,146.87,18.3,148.02,99.24
2019-11-20 11:00,149.01,17.8,150.07,150.44,18.05,151.53,99.26
2019-11-20 12:00,161.62,18.37,162.69,160.91,17.45,161.86,99.36
2019-11-20 13:00,165.19,16.35,166,164.88,16.64,165.72,99.44
2019-11-20 14:00,165.33,16.89,166.19,166.96,17.14,167.84,99.46
2019-11-20 15:00,164.83,16.99,165.71,166.09,17.39,167,99.45
2019-11-20 16:00,165.18,19.62,166.34,165.12,19.56,166.28,99.27
2019-11-20 17:00,162.51,18.51,163.56,162.29,18.68,163.36,99.24
2019-11-20 18:00,167.62,20.1,168.84,167.19,19.29,168.31,99.28
2019-11-20 19:00,152.52,20.21,153.89,152.14,19.74,153.44,99.22
2019-11-20 20:00,146.03,20.58,147.5,145.8,21.06,147.35,99.1
2019-11-20 21:00,135.95,18.45,137.21,132.53,18.5,133.85,99.12
2019-11-20 22:00,110.84,12.98,111.6,110.5,13.18,111.29,99.32
2019-11-20 23:00,108.44,13.54,109.29,108.49,13.86,109.38,99.08
2019-11-21 0:00,106.77,14.3,107.72,106.21,14.32,107.17,98.99
2019-11-21 1:00,103.84,13.44,104.7,103.61,13.87,104.54,99.02
2019-11-21 2:00,102.87,14.57,103.9,102.56,14.85,103.63,98.87
2019-11-21 3:00,102.47,15.64,103.66,102.03,15.8,103.25,98.81
2019-11-21 4:00,104.13,12.92,104.93,104.58,13.32,105.44,98.99
2019-11-21 5:00,102.86,14.86,103.97,104.29,15.89,105.56,99.09
2019-11-21 6:00,101.54,13.5,102.44,101.55,13.34,102.42,99.16
2019-11-21 7:00,105.2,13.39,106.06,107.68,14.4,108.65,99.24
2019-11-21 8:00,123.94,16.66,125.05,124.39,16.86,125.53,98.98
2019-11-21 9:00,141.88,17.65,142.98,142.53,17.59,143.62,99.14
2019-11-21 10:00,152.04,18.06,153.11,152.66,18.39,153.77,99.28
2019-11-21 11:00,154.87,19.43,156.09,155.39,19.36,156.6,99.2
2019-11-21 12:00,169.59,19.4,170.7,170.03,19.64,171.17,99.31
2019-11-21 13:00,168.35,19.61,169.5,168.32,19.31,169.43,99.25
2019-11-21 14:00,166.38,19.12,167.47,166.37,18.87,167.44,99.34
2019-11-21 15:00,164.23,19.75,165.45,165.27,20.79,166.61,99.33
2019-11-21 16:00,162.33,18.95,163.47,161.79,18.16,162.83,99.36
2019-11-21 17:00,159.35,16.28,160.18,159.73,16.4,160.58,99.44
2019-11-21 18:00,151.12,17.98,152.19,151.35,18.28,152.45,99.29
2019-11-21 19:00,141.29,17.73,142.4,142,17.82,143.12,99.23
2019-11-21 20:00,133.51,17.28,134.63,133.32,17.73,134.5,99.1
2019-11-21 21:00,126.49,19.07,127.97,122.96,17.7,124.26,99.01
2019-11-21 22:00,103.53,15.64,104.75,102.7,14.39,103.74,98.95
2019-11-21 23:00,100.62,11.05,101.23,101.11,11.17,101.73,99.35
2019-11-22 0:00,100.83,13.07,101.68,101.13,12.97,101.96,99.18
2019-11-22 1:00,101.6,12.45,102.36,100.74,12.24,101.48,99.14
2019-11-22 2:00,104.41,12.93,105.21,104.4,12.83,105.19,99.03
2019-11-22 3:00,102.79,14.32,103.79,102.22,14.14,103.2,99.13
2019-11-22 4:00,101.61,12.03,102.32,101.94,12.2,102.67,99.16
2019-11-22 5:00,103.97,12.92,104.82,104.51,13.93,105.5,99.18
2019-11-22 6:00,103.03,12.27,103.79,102.91,12.05,103.65,99.34
2019-11-22 7:00,104.12,12.26,104.85,108.13,13.65,109.01,99.27
2019-11-22 8:00,127.55,15.1,128.45,127.11,14.92,127.98,99.21
2019-11-22 9:00,138.46,20.78,140.02,137.12,20.43,138.64,98.97
2019-11-22 10:00,155.75,18.26,156.82,156.71,18.94,157.86,99.11
2019-11-22 11:00,145.74,18.38,146.91,146.08,19.15,147.34,99.15
2019-11-22 12:00,157.34,20.46,158.73,157.88,22.01,159.48,99.09
2019-11-22 13:00,157.96,21.63,159.46,157.73,20.65,159.09,99.16
2019-11-22 14:00,158.31,20.38,159.62,158.85,20.84,160.21,99.16
2019-11-22 15:00,160.89,21.44,162.31,161.55,21.69,163,99.08
2019-11-22 16:00,148.95,18.44,150.09,149.8,18.52,150.95,99.23
2019-11-22 17:00,144.07,18.3,145.23,144.53,19.1,145.8,99.21
2019-11-22 18:00,138.87,20.14,140.33,138.44,20.43,139.95,99.07
2019-11-22 19:00,133.04,19.16,134.42,133.37,18.85,134.7,98.87
2019-11-22 20:00,125.24,17.78,126.49,125.94,17.99,127.23,98.94
2019-11-22 21:00,120.19,18.63,121.63,117.52,17.9,118.88,98.74
2019-11-22 22:00,99.3,14.25,100.37,100.72,15.71,102.03,98.94
2019-11-22 23:00,102.78,17.39,104.29,102.75,17.57,104.3,98.8
2019-11-23 0:00,96.4,14.33,97.46,97.38,14.81,98.51,98.74
2019-11-23 1:00,94.85,13.85,95.86,95.16,14.31,96.24,98.84
2019-11-23 2:00,92.83,13.82,93.86,93.56,14.29,94.65,98.63
2019-11-23 3:00,97.04,15.93,98.34,96.53,16.08,97.86,98.5
2019-11-23 4:00,99.34,14.45,100.39,99.24,14.79,100.34,98.63
2019-11-23 5:00,95.47,14.52,96.57,95.46,14.58,96.58,98.7
2019-11-23 6:00,95.23,14.49,96.33,95.07,14.47,96.17,98.73
2019-11-23 7:00,92.26,12.78,93.15,90.02,12.96,90.96,98.89
2019-11-23 8:00,85.52,13.73,86.62,85.2,13.65,86.29,98.4
2019-11-23 9:00,116.61,20.28,118.4,115.17,18.87,116.73,98.6
2019-11-23 10:00,113.54,19.45,115.2,113.53,19.62,115.21,98.72
2019-11-23 11:00,124.24,19.6,125.78,125.17,19.43,126.68,98.64
2019-11-23 12:00,129.66,18.27,130.94,129.21,18.48,130.53,98.86
2019-11-23 13:00,128.43,17.13,129.57,128.96,16.98,130.08,98.93
2019-11-23 14:00,125.25,16.78,126.37,125.41,16.75,126.53,99.02
2019-11-23 15:00,128.72,19.69,130.26,129.39,19.48,130.87,99.05
2019-11-23 16:00,123.57,15.77,124.57,123.28,15.39,124.24,99.11
2019-11-23 17:00,102.91,11.13,103.52,104.16,11.41,104.78,99.2
2019-11-23 18:00,104.6,11.6,105.24,104.97,12.05,105.66,99.28
2019-11-23 19:00,103.68,14.67,104.76,103.51,13.96,104.47,99.18
2019-11-23 20:00,100.69,13.23,101.56,100.29,13.39,101.18,99.04
2019-11-23 21:00,106.95,14.75,107.96,105.5,14.6,106.51,99.03
2019-11-23 22:00,102.87,16.86,104.28,101.57,16.2,102.88,98.76
2019-11-23 23:00,93.12,16.11,94.5,93.45,16.28,94.87,98.61
2019-11-24 0:00,91.31,16.83,92.85,91.09,17.22,92.71,98.25
2019-11-24 1:00,89.83,16.65,91.36,89.9,16.72,91.44,98.1
2019-11-24 2:00,88.32,17.37,90.01,88.29,17.14,89.94,97.95
2019-11-24 3:00,88.63,16.55,90.22,88.64,16.31,90.17,98.43
2019-11-24 4:00,93.07,15.86,94.48,92.22,14.78,93.42,98.58
2019-11-24 5:00,92.24,16.5,93.71,92.29,16.39,93.74,98.46
2019-11-24 6:00,88.95,15.3,90.26,89.37,15.03,90.63,98.44
2019-11-24 7:00,87.36,15.66,88.75,86.45,15.59,87.85,98.42
2019-11-24 8:00,82.69,13.66,83.82,82.38,13.66,83.51,98.39
2019-11-24 9:00,86.63,13.83,87.73,87.24,14.38,88.43,98.54
2019-11-24 10:00,88.61,14.34,89.77,89.58,14.36,90.72,98.5
2019-11-24 11:00,97.12,15.36,98.37,97.27,14.86,98.42,98.48
2019-11-24 12:00,103.75,14.5,104.76,103.93,14.51,104.94,98.87
2019-11-24 13:00,107.54,12.72,108.32,107.56,12.55,108.31,99.18
2019-11-24 14:00,118.46,12.5,119.12,119.76,12.84,120.45,99.29
2019-11-24 15:00,121.45,13.45,122.23,120.44,12.7,121.12,99.39
2019-11-24 16:00,119.33,11.42,119.88,118.94,11.34,119.48,99.49
2019-11-24 17:00,123.65,12.6,124.33,123.62,13.61,124.43,99.47
2019-11-24 18:00,120.96,15.66,121.98,121.44,16.4,122.56,99.22
2019-11-24 19:00,114.94,14.8,115.89,114.91,14.89,115.88,99.13
2019-11-24 20:00,114.08,16.6,115.33,111.66,15.51,112.75,99.05
2019-11-24 21:00,101.85,14.02,102.82,101.42,14,102.39,98.99
2019-11-24 22:00,99.14,17.04,100.6,99.54,17.28,101.04,98.53
2019-11-24 23:00,93.79,17,95.39,94.83,18.64,96.76,98.37
2019-11-25 0:00,95.12,18.99,97.07,94.38,18.11,96.18,98.27
2019-11-25 1:00,98.37,15.23,99.55,97.66,15.08,98.82,98.72
2019-11-25 2:00,105.74,17.54,107.25,106.02,17.89,107.59,98.68
2019-11-25 3:00,101.48,16.98,102.95,101.56,16.52,102.93,98.81
2019-11-25 4:00,105.75,16.57,107.04,106.98,17.09,108.34,98.7
2019-11-25 5:00,107.78,17.62,109.26,106.96,16.6,108.27,98.68
2019-11-25 6:00,102.82,16.35,104.12,104.09,16.58,105.4,98.53
2019-11-25 7:00,103.87,14.86,104.94,103.78,15.85,105.01,98.91
2019-11-25 8:00,128.71,17.81,129.94,130.12,17.46,131.3,98.82
2019-11-25 9:00,148.9,20.63,150.36,148.79,21.14,150.33,99.08
2019-11-25 10:00,154.2,21.47,155.7,154.58,21.54,156.09,99.04
2019-11-25 11:00,157.7,19.04,158.85,157.54,18.71,158.65,99.17
2019-11-25 12:00,164.4,18.62,165.47,166,19.04,167.12,99.39
2019-11-25 13:00,166.39,17.26,167.29,165.74,17.37,166.66,99.49
2019-11-25 14:00,166.41,17.27,167.31,167.47,17.16,168.36,99.42
2019-11-25 15:00,162.95,18.07,163.97,162.39,17.62,163.36,99.42
2019-11-25 16:00,162.69,18.87,163.82,161.57,18.11,162.6,99.41
2019-11-25 17:00,156.98,19.85,158.26,156.4,19.29,157.61,99.37
2019-11-25 18:00,158.48,19.67,159.7,159.1,19.62,160.31,99.27
2019-11-25 19:00,140.73,18.67,142,139.83,17.35,140.92,99.35
2019-11-25 20:00,134.59,15.41,135.48,135.4,15.34,136.27,99.27
2019-11-25 21:00,131.31,15.3,132.2,129.89,15.21,130.78,99.33
2019-11-25 22:00,118.43,12.69,119.11,118.71,12.66,119.39,99.36
2019-11-25 23:00,104.05,13.28,104.92,105.12,14.01,106.09,99.26
2019-11-26 0:00,104.45,12.01,105.17,104.61,11.68,105.27,99.36
2019-11-26 1:00,106.36,10.75,106.91,105.79,10.4,106.31,99.41
2019-11-26 2:00,104.53,10.17,105.02,103.62,10.25,104.13,99.36
2019-11-26 3:00,102.09,12.59,102.9,102.08,13.23,102.99,99.32
2019-11-26 4:00,104.96,9.6,105.4,105.09,9.72,105.56,99.45
