Time,PIR_B112,PIR_B203,PIR_B204,PIR_B201,PIR_B202,PIR_B207,PIR_B208,PIR_B205,PIR_B206,PIR_B209,CO2_B105A,CO2_B112,CO2_B203,CO2_B203A,CO2_B201,CO2_B202,CO2 _B207,CO2_B208,CO2_B205,CO2_B206,CO2_B209,CO2_B301A,CO2_B301B,light,plug,devices,groundtruth
2018-07-31 10:05,0,0,0,0,0,0,0,0,1,0,568.0098,705.7387,570.9402,593.895,638.6967,529.4379,540.6594,632.967,626.6354,633.3733,492.7961,660.8058,639.8046,2.64,0.54,14,32
2018-07-31 10:10,0,0,0,0,0,0,0,0,0,0,568.0098,709.6459,570.9402,593.895,638.6967,529.4379,540.6594,632.967,626.6354,633.3733,492.7961,660.8058,639.8046,2.64,0.57,14,32
2018-07-31 10:15,0,0,0,0,0,0,0,0,0,0,568.0098,714.0415,570.9402,593.895,638.6967,529.4379,540.6594,632.967,626.6354,633.3733,492.7961,660.8058,639.8046,2.63,0.55,14,32
2018-07-31 10:20,0,0,0,0,0,0,0,0,0,0,579.7314,716.9719,590.9646,612.9426,711.5995,558.7126,553.8462,634.9207,626.6354,633.3733,492.7961,670.5739,643.7119,2.63,0.55,14,31
2018-07-31 10:25,0,0,0,0,0,0,0,0,0,0,579.7314,720.8679,590.9646,612.9426,711.5995,558.7126,553.8462,634.9207,626.6354,633.3733,492.7961,670.5739,643.7119,2.63,0.67,14,33
2018-07-31 10:30,0,0,0,0,0,0,0,0,0,0,579.7314,721.7249,590.9646,612.9426,711.5995,558.7126,553.8462,634.9207,632.967,589.011,492.7961,670.5739,643.7119,2.63,0.54,17,34
2018-07-31 10:35,0,0,0,0,0,0,0,0,0,0,580.7082,722.8327,590.9646,612.9426,711.5995,558.7126,553.8462,634.9207,632.967,589.011,492.7961,679.8535,652.0146,2.63,0.54,18,35
2018-07-31 10:40,0,0,0,0,0,0,0,0,0,0,580.7082,724.7863,590.9646,612.9426,711.5995,558.7126,553.8462,634.9207,632.967,589.011,492.7961,679.8535,652.0146,2.63,0.54,18,36
2018-07-31 10:45,0,0,0,0,1,0,0,0,0,0,580.7082,730.6472,590.9646,612.9426,711.5995,558.7126,553.8462,634.9207,632.967,589.011,492.7961,679.8535,652.0146,2.63,0.52,19,35
2018-07-31 10:50,0,0,0,0,1,0,0,0,0,0,585.5922,729.6703,601.7094,621.7338,694.0171,538.7057,567.033,649.5726,632.967,589.011,492.7961,686.191,657.8754,2.63,0.54,21,35
2018-07-31 10:55,0,0,0,0,1,0,0,0,0,0,585.5922,736.0195,601.7094,621.7338,694.0171,538.7057,567.033,649.5726,632.967,589.011,492.7961,686.191,657.8754,2.63,0.55,22,15
2018-07-31 11:00,0,0,0,1,0,0,0,0,0,0,585.5922,732.6007,601.7094,621.7338,694.0171,538.7057,567.033,649.5726,642.735,709.5922,492.7961,686.191,657.8754,2.63,0.5,18,15
2018-07-31 11:05,0,0,0,0,0,0,0,0,0,0,599.7558,735.0427,601.7094,621.7338,694.0171,538.7057,567.033,649.5726,642.735,709.5922,492.7961,686.7186,662.7595,2.63,0.5,14,16
2018-07-31 11:10,0,0,0,1,0,0,0,0,0,0,599.7558,742.8571,601.7094,621.7338,694.0171,538.7057,567.033,649.5726,642.735,709.5922,492.7961,686.7186,662.7595,2.63,0.53,15,16
2018-07-31 11:15,0,0,0,0,0,0,0,0,0,0,599.7558,738.9499,601.7094,621.7338,694.0171,538.7057,567.033,649.5726,642.735,709.5922,492.7961,686.7186,662.7595,2.63,0.58,16,15
2018-07-31 11:20,0,0,0,1,0,0,0,0,0,0,598.779,737.9731,610.8842,632.967,1011.9658,547.9854,579.7314,1153.6019,642.735,709.5922,492.7961,689.6215,658.8522,2.63,0.58,16,17
2018-07-31 11:25,0,0,0,1,0,0,0,0,0,0,598.779,737.9731,610.8842,632.967,1011.9658,547.9854,579.7314,1153.6019,642.735,709.5922,492.7961,689.6215,658.8522,2.63,0.53,15,15
2018-07-31 11:30,0,0,0,1,0,0,0,0,0,0,598.779,729.6703,610.8842,632.967,1011.9658,547.9854,579.7314,1153.6019,642.735,621.7338,492.7961,689.6215,658.8522,2.63,0.52,15,14
2018-07-31 11:35,0,0,0,1,0,0,0,0,0,0,596.8254,726.7399,610.8842,632.967,1011.9658,547.9854,579.7314,1153.6019,642.735,621.7338,492.7961,691.5751,662.7595,2.63,0.52,13,15
2018-07-31 11:40,0,0,0,1,0,0,0,0,0,0,596.8254,728.6935,610.8842,632.967,1011.9658,547.9854,579.7314,1153.6019,642.735,621.7338,492.7961,691.5751,662.7595,2.63,0.51,14,15
2018-07-31 11:45,0,0,0,1,0,0,0,0,0,0,596.8254,715.0183,610.8842,632.967,1011.9658,547.9854,579.7314,1153.6019,642.735,621.7338,492.7961,691.5751,662.7595,2.63,0.45,13,15
2018-07-31 11:50,0,0,0,1,1,0,1,0,0,0,593.895,720.7449,610.989,634.9207,989.9039,549.939,574.8474,1190.8235,642.735,621.7338,492.7961,700.8547,667.6434,2.63,0.45,13,15
2018-07-31 11:55,0,0,0,1,0,0,1,0,0,0,593.895,729.6703,610.989,634.9207,989.9039,549.939,574.8474,1190.8235,642.735,621.7338,492.7961,700.8547,667.6434,2.64,0.45,16,15
2018-07-31 12:00,0,0,0,1,0,0,0,0,0,0,593.895,728.6935,610.989,634.9207,989.9039,549.939,574.8474,1190.8235,645.6655,579.7314,492.7961,700.8547,667.6434,2.64,0.46,14,15
2018-07-31 12:05,0,0,0,1,0,0,1,0,0,0,592.9182,728.6935,610.989,634.9207,989.9039,549.939,574.8474,1190.8235,645.6655,579.7314,492.7961,711.5995,666.6666,2.64,0.46,18,15
2018-07-31 12:10,0,0,0,1,0,0,1,0,0,0,592.9182,731.624,610.989,634.9207,989.9039,549.939,574.8474,1190.8235,645.6655,579.7314,492.7961,711.5995,666.6666,2.63,0.46,17,15
2018-07-31 12:15,0,0,0,1,0,0,1,0,0,0,592.9182,728.4982,610.989,634.9207,989.9039,549.939,574.8474,1190.8235,645.6655,579.7314,492.7961,711.5995,666.6666,2.63,0.46,15,14
2018-07-31 12:20,0,0,0,1,0,0,1,0,0,0,585.5922,725.7631,605.7005,632.967,898.6569,590.9758,569.9634,889.8657,645.6655,579.7314,492.7961,708.6691,673.0159,2.63,0.45,17,14
2018-07-31 12:25,0,0,0,1,0,0,1,0,0,0,585.5922,727.7167,605.7005,632.967,898.6569,590.9758,569.9634,889.8657,645.6655,579.7314,492.7961,708.6691,673.0159,2.63,0.45,17,13
2018-07-31 12:30,0,0,0,1,0,0,1,0,0,0,585.5922,724.7863,605.7005,632.967,898.6569,590.9758,569.9634,889.8657,648.5959,573.8705,492.7961,708.6691,673.0159,2.63,0.43,16,13
2018-07-31 12:35,0,0,0,1,0,0,1,0,1,0,585.5922,724.7863,605.7005,632.967,898.6569,590.9758,569.9634,889.8657,648.5959,573.8705,492.7961,699.8779,673.0159,2.63,0.44,15,14
2018-07-31 12:40,0,0,0,0,0,0,1,0,1,0,585.5922,725.7631,605.7005,632.967,898.6569,590.9758,569.9634,889.8657,648.5959,573.8705,492.7961,699.8779,673.0159,2.63,0.45,15,36
2018-07-31 12:45,0,0,0,0,0,0,1,0,0,0,585.5922,722.8327,605.7005,632.967,898.6569,590.9758,569.9634,889.8657,648.5959,573.8705,492.7961,699.8779,673.0159,2.63,0.54,20,33
2018-07-31 12:50,0,0,0,0,0,0,1,0,0,0,579.7314,721.856,606.5934,630.0479,694.0171,553.8462,568.9866,740.9035,648.5959,573.8705,492.7961,694.9939,668.6202,2.63,0.55,17,34
2018-07-31 12:55,0,0,0,0,0,0,1,0,0,0,579.7314,720.8792,606.5934,630.0479,694.0171,553.8462,568.9866,740.9035,648.5959,573.8705,492.7961,694.9939,668.6202,2.63,0.66,19,33
2018-07-31 13:00,0,0,0,0,0,0,1,0,0,0,579.7314,718.9255,606.5934,630.0479,694.0171,553.8462,568.9866,740.9035,652.0146,601.7369,492.7961,694.9939,668.6202,2.63,0.6,20,33
2018-07-31 13:05,0,0,0,0,0,0,1,0,0,0,585.5922,718.9255,606.5934,630.0479,694.0171,553.8462,568.9866,740.9035,652.0146,601.7369,492.7961,698.9011,678.8767,2.63,0.61,18,33
2018-07-31 13:10,0,0,0,0,0,0,1,0,0,0,585.5922,718.9255,606.5934,630.0479,694.0171,553.8462,568.9866,740.9035,652.0146,601.7369,492.7961,698.9011,678.8767,2.64,0.59,19,35
2018-07-31 13:15,0,0,0,0,0,0,1,0,0,0,585.5922,720.8792,606.5934,630.0479,694.0171,553.8462,568.9866,740.9035,652.0146,601.7369,492.7961,698.9011,678.8767,2.63,0.59,21,35
2018-07-31 13:20,0,0,0,0,1,0,1,0,0,0,589.9878,721.856,612.9426,633.9438,664.7131,576.801,580.7082,745.7875,652.0146,601.7369,492.7961,718.9255,691.5751,2.63,0.57,21,31
2018-07-31 13:25,0,0,0,0,0,0,1,0,0,0,589.9878,720.8792,612.9426,633.9438,664.7131,576.801,580.7082,745.7875,652.0146,601.7369,492.7961,718.9255,691.5751,2.63,0.5,18,32
2018-07-31 13:30,0,0,0,0,0,0,1,0,0,0,589.9878,719.9164,612.9426,633.9438,664.7131,576.801,580.7082,745.7875,659.829,588.0342,492.7961,718.9255,691.5751,2.64,0.48,17,32
2018-07-31 13:35,0,0,0,0,0,0,1,0,0,0,593.895,719.9023,612.9426,633.9438,664.7131,576.801,580.7082,745.7875,659.829,588.0342,492.7961,712.5763,697.9243,2.64,0.5,16,32
2018-07-31 13:40,0,0,0,0,0,0,1,0,0,0,593.895,722.8327,612.9426,633.9438,664.7131,576.801,580.7082,745.7875,659.829,588.0342,492.7961,712.5763,697.9243,2.64,0.5,16,34
2018-07-31 13:45,0,0,0,0,0,0,1,0,0,0,593.895,725.7631,612.9426,633.9438,664.7131,576.801,580.7082,745.7875,659.829,588.0342,492.7961,712.5763,697.9243,2.64,0.51,16,35
2018-07-31 13:50,0,0,0,0,0,0,1,0,0,0,604.6398,730.6472,633.9438,651.0378,670.5739,723.9669,589.9878,769.7192,659.829,588.0342,492.7961,711.5995,691.5751,2.64,0.5,18,36
2018-07-31 13:55,0,0,0,0,0,0,1,0,0,0,604.6398,729.6703,633.9438,651.0378,670.5739,723.9669,589.9878,769.7192,659.829,588.0342,492.7961,711.5995,691.5751,2.64,0.52,20,35
2018-07-31 14:00,0,0,0,0,0,0,1,0,0,0,604.6398,727.7167,633.9438,651.0378,670.5739,723.9669,589.9878,769.7192,672.0391,638.8102,492.7961,711.5995,691.5751,2.63,0.51,20,36
2018-07-31 14:05,0,0,0,0,0,0,1,0,0,0,601.7094,730.6472,633.9438,651.0378,670.5739,723.9669,589.9878,769.7192,672.0391,638.8102,492.7961,732.6007,712.5763,2.64,0.52,22,36
2018-07-31 14:10,0,0,0,0,0,0,1,0,0,0,601.7094,730.6472,633.9438,651.0378,670.5739,723.9669,589.9878,769.7192,672.0391,638.8102,492.7961,732.6007,712.5763,2.64,0.52,20,34
2018-07-31 14:15,0,0,0,0,1,0,1,0,0,0,601.7094,728.6935,633.9438,651.0378,670.5739,723.9669,589.9878,769.7192,672.0391,638.8102,492.7961,732.6007,712.5763,2.64,0.64,18,37
2018-07-31 14:20,0,0,0,0,1,0,1,0,0,0,618.8034,732.6007,649.5726,695.494,685.7143,641.772,601.7094,792.674,672.0391,638.8102,492.7961,727.7167,699.8779,3.49,0.76,19,12
2018-07-31 14:25,0,0,0,0,0,0,1,0,0,0,618.8034,730.6472,649.5726,695.494,685.7143,641.772,601.7094,792.674,672.0391,638.8102,492.7961,727.7167,699.8779,3.47,0.54,19,34
2018-07-31 14:30,0,0,0,0,1,0,1,0,0,0,618.8034,739.9267,649.5726,695.494,685.7143,641.772,601.7094,792.674,686.6911,632.967,492.7961,727.7167,699.8779,3.47,0.53,19,32
2018-07-31 14:35,0,0,0,0,0,0,1,0,1,0,630.0366,743.8339,649.5726,695.494,685.7143,641.772,601.7094,792.674,686.6911,632.967,492.7961,736.9963,715.9951,2.64,0.52,20,33
2018-07-31 14:40,0,0,0,0,0,0,1,0,0,0,630.0366,747.9365,649.5726,695.494,685.7143,641.772,601.7094,792.674,686.6911,632.967,492.7961,736.9963,715.9951,2.64,0.52,22,37
2018-07-31 14:45,0,0,0,0,0,0,1,0,1,0,630.0366,751.6483,649.5726,695.494,685.7143,641.772,601.7094,792.674,686.6911,632.967,492.7961,736.9963,715.9951,2.64,0.51,22,12
2018-07-31 14:50,0,0,0,0,0,0,1,0,0,0,641.7582,757.9976,665.6899,684.723,714.0415,604.7709,620.757,780.9636,686.6911,632.967,492.7961,735.0427,707.6923,2.64,0.5,30,34
2018-07-31 14:55,0,0,0,0,0,0,1,0,0,0,641.7582,760.928,665.6899,684.723,714.0415,604.7709,620.757,780.9636,686.6911,632.967,492.7961,735.0427,707.6923,2.64,0.51,22,32
2018-07-31 15:00,0,0,0,0,0,0,1,0,0,0,641.7582,759.9512,665.6899,684.723,714.0415,604.7709,620.757,780.9636,693.0403,735.9351,492.7961,735.0427,707.6923,2.64,0.48,26,33
2018-07-31 15:05,0,0,0,0,0,0,1,0,0,0,643.7119,768.7424,665.6899,684.723,714.0415,604.7709,620.757,780.9636,693.0403,735.9351,492.7961,740.9035,715.9951,2.64,0.53,26,33
2018-07-31 15:10,0,0,0,0,0,0,1,0,0,0,643.7119,770.696,665.6899,684.723,714.0415,604.7709,620.757,780.9636,693.0403,735.9351,492.7961,740.9035,715.9951,2.64,0.55,23,33
2018-07-31 15:15,0,0,0,0,0,0,1,0,0,0,643.7119,778.9988,665.6899,684.723,714.0415,604.7709,620.757,780.9636,693.0403,735.9351,492.7961,740.9035,715.9951,2.64,0.55,25,33
2018-07-31 15:20,0,0,0,0,0,0,1,0,0,0,641.7582,782.9059,675.9463,759.3745,715.0183,585.5922,630.0366,789.7436,693.0403,735.9351,492.7961,738.9499,715.9951,2.64,0.55,26,32
2018-07-31 15:25,0,0,0,0,0,0,0,0,0,0,641.7582,785.8364,675.9463,759.3745,715.0183,585.5922,630.0366,789.7436,693.0403,735.9351,492.7961,738.9499,715.9951,2.64,0.53,26,31
2018-07-31 15:30,0,0,0,0,0,0,1,0,0,0,641.7582,788.7668,675.9463,759.3745,715.0183,585.5922,630.0366,789.7436,701.8315,743.8339,492.7961,738.9499,715.9951,2.64,0.56,25,31
2018-07-31 15:35,0,0,0,0,0,0,0,0,0,0,646.6423,785.8364,675.9463,759.3745,715.0183,585.5922,630.0366,789.7436,701.8315,743.8339,492.7961,741.8803,714.0415,2.64,0.54,24,32
2018-07-31 15:40,0,0,1,0,0,0,0,0,0,0,646.6423,783.8828,675.9463,759.3745,715.0183,585.5922,630.0366,789.7436,701.8315,743.8339,492.7961,741.8803,714.0415,2.64,0.57,23,34
2018-07-31 15:45,0,0,0,0,0,0,0,0,0,0,646.6423,778.9988,675.9463,759.3745,715.0183,585.5922,630.0366,789.7436,701.8315,743.8339,492.7961,741.8803,714.0415,2.64,0.59,25,33
2018-07-31 15:50,0,0,0,0,0,0,0,0,0,0,649.5726,779.9756,673.9927,738.9499,706.7155,578.8594,627.5946,778.9843,701.8315,743.8339,492.7961,738.9499,712.5763,2.63,0.57,26,34
2018-07-31 15:55,0,0,0,0,0,0,0,0,0,0,649.5726,777.0452,673.9927,738.9499,706.7155,578.8594,627.5946,778.9843,701.8315,743.8339,492.7961,738.9499,712.5763,2.63,0.58,29,35
2018-07-31 16:00,0,0,1,0,0,0,0,0,0,0,649.5726,772.6496,673.9927,738.9499,706.7155,578.8594,627.5946,778.9843,697.9243,716.9719,492.7961,738.9499,712.5763,2.64,0.58,26,27
2018-07-31 16:05,0,0,0,0,0,0,1,0,0,0,651.0378,778.9988,673.9927,738.9499,706.7155,578.8594,627.5946,778.9843,697.9243,716.9719,492.7961,740.9035,717.9487,2.63,0.55,26,12
2018-07-31 16:10,0,0,0,0,0,0,0,0,0,0,651.0378,778.9988,673.9927,738.9499,706.7155,578.8594,627.5946,778.9843,697.9243,716.9719,492.7961,740.9035,717.9487,2.63,0.48,25,11
2018-07-31 16:15,0,0,0,0,0,0,0,0,0,0,651.0378,775.58,673.9927,738.9499,706.7155,578.8594,627.5946,778.9843,697.9243,716.9719,492.7961,740.9035,717.9487,3.48,0.48,21,12
2018-07-31 16:20,0,0,1,0,0,0,1,0,0,0,647.6191,778.9988,664.7131,731.624,696.9475,571.917,626.6178,735.5428,697.9243,716.9719,492.7961,735.2988,712.5763,3.47,0.47,20,11
2018-07-31 16:25,0,0,0,0,0,0,0,0,0,0,647.6191,773.6264,664.7131,731.624,696.9475,571.917,626.6178,735.5428,697.9243,716.9719,492.7961,735.2988,712.5763,3.46,0.47,20,10
2018-07-31 16:30,0,0,0,0,0,0,0,0,0,0,647.6191,770.696,664.7131,731.624,696.9475,571.917,626.6178,735.5428,678.9816,677.8999,492.7961,735.2988,712.5763,3.46,0.47,21,10
2018-07-31 16:35,0,0,0,0,0,0,1,0,0,0,640.7814,768.7424,664.7131,731.624,696.9475,571.917,626.6178,735.5428,678.9816,677.8999,492.7961,729.6703,706.8794,3.36,0.47,17,7
2018-07-31 16:40,0,0,0,0,0,0,0,0,0,0,640.7814,764.8351,664.7131,731.624,696.9475,571.917,626.6178,735.5428,678.9816,677.8999,492.7961,729.6703,706.8794,3.29,0.47,14,8
2018-07-31 16:45,0,0,0,0,0,0,0,0,0,0,640.7814,760.4513,664.7131,731.624,696.9475,571.917,626.6178,735.5428,678.9816,677.8999,492.7961,729.6703,706.8794,3.26,0.45,13,6
2018-07-31 16:50,0,0,0,0,0,0,1,0,0,0,627.5946,757.9976,644.6887,657.8754,677.8999,551.8926,603.663,735.0427,678.9816,677.8999,492.7961,721.856,695.9707,2.44,0.44,19,5
2018-07-31 16:55,0,0,0,0,0,0,0,0,0,0,627.5946,752.6251,644.6887,657.8754,677.8999,551.8926,603.663,735.0427,678.9816,677.8999,492.7961,721.856,695.9707,2.43,0.43,13,5
2018-07-31 17:00,0,0,0,0,0,0,0,0,0,0,627.5946,747.7411,644.6887,657.8754,677.8999,551.8926,603.663,735.0427,661.7827,653.9683,492.7961,721.856,695.9707,2.41,0.45,13,7
2018-07-31 17:05,0,0,0,0,0,0,0,0,0,0,621.7338,743.8339,644.6887,657.8754,677.8999,551.8926,603.663,735.0427,661.7827,653.9683,492.7961,709.6459,688.6447,2.39,0.44,12,7
2018-07-31 17:10,0,0,0,0,0,0,0,0,0,0,621.7338,744.8107,644.6887,657.8754,677.8999,551.8926,603.663,735.0427,661.7827,653.9683,492.7961,709.6459,688.6447,2.4,0.43,12,7
2018-07-31 17:15,0,0,0,0,0,0,0,0,0,0,621.7338,742.8571,644.6887,657.8754,677.8999,551.8926,603.663,735.0427,661.7827,653.9683,492.7961,709.6459,688.6447,2.4,0.43,15,7
2018-07-31 17:20,0,0,0,0,0,0,0,0,0,0,611.9658,731.624,627.5946,632.967,655.5702,532.8449,583.6385,657.8754,661.7827,653.9683,492.7961,703.7851,676.9231,2.4,0.43,15,7
2018-07-31 17:25,0,0,0,0,0,0,0,0,0,0,611.9658,728.6935,627.5946,632.967,655.5702,532.8449,583.6385,657.8754,661.7827,653.9683,492.7961,703.7851,676.9231,2.4,0.43,14,5
2018-07-31 17:30,0,0,0,0,0,0,0,0,0,0,611.9658,724.7863,627.5946,632.967,655.5702,532.8449,583.6385,657.8754,641.8421,632.967,492.7961,703.7851,676.9231,2.4,0.42,14,5
2018-07-31 17:35,0,0,0,0,0,0,0,0,0,0,606.5934,716.9719,627.5946,632.967,655.5702,532.8449,583.6385,657.8754,641.8421,632.967,492.7961,689.6215,672.0391,2.35,0.43,14,6
2018-07-31 17:40,0,0,0,0,0,0,0,0,0,0,606.5934,719.9023,627.5946,632.967,655.5702,532.8449,583.6385,657.8754,641.8421,632.967,492.7961,689.6215,672.0391,2.31,0.43,16,3
2018-07-31 17:45,0,0,0,0,0,0,0,0,0,0,606.5934,715.9951,627.5946,632.967,655.5702,532.8449,583.6385,657.8754,641.8421,632.967,492.7961,689.6215,672.0391,2.31,0.43,15,3
2018-07-31 17:50,0,0,0,0,0,0,0,0,0,0,601.7094,711.5995,609.0354,618.8034,639.8046,517.7045,563.6142,632.967,641.8421,632.967,492.7961,687.6679,661.7827,2.31,0.42,12,2
2018-07-31 17:55,0,0,0,0,0,0,0,0,0,0,601.7094,710.6227,609.0354,618.8034,639.8046,517.7045,563.6142,632.967,641.8421,632.967,492.7961,687.6679,661.7827,2.32,0.42,11,2
2018-07-31 18:00,0,0,0,0,0,0,0,0,0,0,601.7094,712.5763,609.0354,618.8034,639.8046,517.7045,563.6142,632.967,623.6874,619.7802,492.7961,687.6679,661.7827,2.35,0.41,12,1
2018-07-31 18:05,0,0,0,0,0,0,0,0,0,0,595.8486,707.6923,609.0354,618.8034,639.8046,517.7045,563.6142,632.967,623.6874,619.7802,492.7961,677.8999,655.9218,2.38,0.42,7,1
2018-07-31 18:10,0,0,0,0,0,0,0,0,0,0,595.8486,710.6227,609.0354,618.8034,639.8046,517.7045,563.6142,632.967,623.6874,619.7802,492.7961,677.8999,655.9218,2.35,0.41,7,1
2018-07-31 18:15,0,0,0,0,0,0,0,0,0,0,595.8486,712.5763,609.0354,618.8034,639.8046,517.7045,563.6142,632.967,623.6874,619.7802,492.7961,677.8999,655.9218,2.33,0.42,7,0
2018-07-31 18:20,0,0,0,0,0,0,0,0,0,0,588.0342,706.7155,593.895,602.6862,631.0134,506.9597,550.9068,614.8962,623.6874,619.7802,492.7961,667.6434,646.8983,2.03,0.42,8,0
2018-07-31 18:25,0,0,0,0,0,0,0,0,0,0,588.0342,708.6691,593.895,602.6862,631.0134,506.9597,550.9068,614.8962,623.6874,619.7802,492.7961,667.6434,646.8983,2.03,0.41,6,2
2018-07-31 18:30,0,0,0,0,0,0,0,0,0,0,588.0342,696.9475,593.895,602.6862,631.0134,506.9597,550.9068,614.8962,614.8962,552.712,492.7961,667.6434,646.8983,2.04,0.41,6,2
2018-07-31 18:35,0,0,0,0,0,0,0,0,0,0,584.6154,690.5983,593.895,602.6862,631.0134,506.9597,550.9068,614.8962,614.8962,552.712,492.7961,663.7363,641.7864,2.04,0.54,9,2
2018-07-31 18:40,0,0,0,0,0,0,0,0,0,0,584.6154,690.5983,593.895,602.6862,631.0134,506.9597,550.9068,614.8962,614.8962,552.712,492.7961,663.7363,641.7864,2.04,0.42,8,2
2018-07-31 18:45,0,0,0,0,0,0,0,0,0,0,584.6154,689.5377,593.895,602.6862,631.0134,506.9597,550.9068,614.8962,614.8962,552.712,492.7961,663.7363,641.7864,2.04,0.41,8,2
2018-07-31 18:50,0,0,0,0,0,0,0,0,0,0,572.8937,686.6911,579.7314,589.9878,622.7106,489.8657,538.7057,609.0354,614.8962,552.712,492.7961,655.9218,634.9207,2.03,0.42,8,3
2018-07-31 18:55,0,0,0,0,0,0,0,0,0,0,572.8937,684.7375,579.7314,589.9878,622.7106,489.8657,538.7057,609.0354,614.8962,552.712,492.7961,655.9218,634.9207,2.03,0.41,8,2
2018-07-31 19:00,0,0,0,0,0,0,0,0,0,0,572.8937,684.7375,579.7314,589.9878,622.7106,489.8657,538.7057,609.0354,605.6166,533.8217,492.7961,655.9218,634.9207,2.03,0.42,9,2
2018-07-31 19:05,0,0,0,0,0,0,0,0,0,0,568.9866,680.8303,579.7314,589.9878,622.7106,489.8657,538.7057,609.0354,605.6166,533.8217,492.7961,649.096,631.9902,2.03,0.41,9,2
2018-07-31 19:10,0,0,0,0,0,0,0,0,0,0,568.9866,675.9463,579.7314,589.9878,622.7106,489.8657,538.7057,609.0354,605.6166,533.8217,492.7961,649.096,631.9902,2.03,0.42,9,1
2018-07-31 19:15,0,0,0,0,0,0,0,0,0,0,568.9866,680.8303,579.7314,589.9878,622.7106,489.8657,538.7057,609.0354,605.6166,533.8217,492.7961,649.096,631.9902,2.03,0.41,9,1
2018-07-31 19:20,0,0,0,0,0,0,0,0,0,0,567.033,691.5751,572.8937,583.6385,610.0122,493.7729,527.9609,599.7558,605.6166,533.8217,492.7961,646.6423,624.6299,2.03,0.41,8,1
2018-07-31 19:25,0,0,0,0,0,0,0,0,0,0,567.033,702.7993,572.8937,583.6385,610.0122,493.7729,527.9609,599.7558,605.6166,533.8217,492.7961,646.6423,624.6299,2.03,0.41,8,1
2018-07-31 19:30,0,0,0,0,0,0,0,0,0,0,567.033,700.0417,572.8937,583.6385,610.0122,493.7729,527.9609,599.7558,595.8057,529.8097,492.7961,646.6423,624.6299,2.04,0.41,8,1
2018-07-31 19:35,0,0,0,0,0,0,0,0,0,0,560.6857,695.9707,572.8937,583.6385,610.0122,493.7729,527.9609,599.7558,595.8057,529.8097,492.7961,641.7582,619.7802,2.03,0.41,8,1
2018-07-31 19:40,0,0,0,0,0,0,0,0,0,0,560.6857,685.7143,572.8937,583.6385,610.0122,493.7729,527.9609,599.7558,595.8057,529.8097,492.7961,641.7582,619.7802,2.03,0.42,8,1
2018-07-31 19:45,0,0,0,0,0,0,0,0,0,0,560.6857,666.6666,572.8937,583.6385,610.0122,493.7729,527.9609,599.7558,595.8057,529.8097,492.7961,641.7582,619.7802,2.03,0.42,8,1
2018-07-31 19:50,0,0,0,0,0,0,0,0,0,0,559.707,665.8538,568.0098,577.7778,605.6166,486.9696,526.0073,600.7326,595.8057,529.8097,492.7961,638.8278,617.8266,2.03,0.41,8,1
2018-07-31 19:55,0,0,0,0,0,0,0,0,0,0,559.707,666.6666,568.0098,577.7778,605.6166,486.9696,526.0073,600.7326,595.8057,529.8097,492.7961,638.8278,617.8266,2.03,0.41,8,1
2018-07-31 20:00,0,0,0,0,0,0,0,0,0,0,559.707,666.6666,568.0098,577.7778,605.6166,486.9696,526.0073,600.7326,595.8486,530.8913,492.7961,638.8278,617.8266,2.03,0.41,8,1
2018-07-31 20:05,0,0,0,0,0,0,0,0,0,0,552.8694,666.6666,568.0098,577.7778,605.6166,486.9696,526.0073,600.7326,595.8486,530.8913,492.7961,636.8743,611.9658,2.03,0.41,9,1
2018-07-31 20:10,0,0,0,0,0,0,0,0,0,0,552.8694,667.6434,568.0098,577.7778,605.6166,486.9696,526.0073,600.7326,595.8486,530.8913,492.7961,636.8743,611.9658,2.01,0.42,9,1
2018-07-31 20:15,0,0,0,0,0,0,0,0,0,0,552.8694,665.6899,568.0098,577.7778,605.6166,486.9696,526.0073,600.7326,595.8486,530.8913,492.7961,636.8743,611.9658,2.01,0.43,8,1
2018-07-31 20:20,0,0,0,0,0,0,0,0,0,0,556.7766,664.7131,560.6838,573.8035,600.0118,483.0281,521.6118,594.8718,595.8486,530.8913,492.7961,632.967,610.989,2.01,0.42,7,0
2018-07-31 20:25,0,0,0,0,0,0,0,0,0,0,556.7766,663.7363,560.6838,573.8035,600.0118,483.0281,521.6118,594.8718,595.8486,530.8913,492.7961,632.967,610.989,2.01,0.42,6,0
2018-07-31 20:30,0,0,0,0,0,0,0,0,0,0,556.7766,665.6899,560.6838,573.8035,600.0118,483.0281,521.6118,594.8718,588.0342,526.0073,492.7961,632.967,610.989,2,0.42,6,0
2018-07-31 20:35,0,0,0,0,0,0,0,0,0,0,551.8926,669.597,560.6838,573.8035,600.0118,483.0281,521.6118,594.8718,588.0342,526.0073,492.7961,631.9902,611.9658,2,0.41,7,0
2018-07-31 20:40,0,0,0,0,0,0,0,0,0,0,551.8926,672.0391,560.6838,573.8035,600.0118,483.0281,521.6118,594.8718,588.0342,526.0073,492.7961,631.9902,611.9658,2,0.41,7,0
2018-07-31 20:45,0,0,0,0,0,0,0,0,0,0,551.8926,669.597,560.6838,573.8035,600.0118,483.0281,521.6118,594.8718,588.0342,526.0073,492.7961,631.9902,611.9658,2,0.42,7,0
