Time,PIR_D102,PIR_D001,PIR_D103A,PIR_D104A,PIR_D104B,PIR_D105,PIR_D202,PIR_D203,PIR_D005,PIR_D206,PIR_D204,PIR_D207,PIR_D208,PIR_D205,PIR_D302,PIR_D301,PIR_D303,PIR_D304,PIR_D101A,CO2_D102,CO2_D001,CO2_D103A,CO2_D104A,CO2_D104B,CO2_D105,CO2_D202,CO2_D203,CO2_D005,CO2_D206,CO2_D204,CO2_D207,CO2_D302,CO2_D301,CO2_D303,CO2_D304,light,plug,devices,groundtruth
2018-06-19 21:34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,662.7595,653.9683,508.9133,577.7778,574.8474,581.685,665.6899,602.6862,565.5678,611.9658,613.9194,617.8266,568.1085,597.8022,487.9889,631.0134,2.62,0.34,6,4
2018-06-19 21:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,662.7595,653.9683,508.9133,577.7778,574.8474,581.685,665.6899,602.6862,565.5678,611.9658,613.9194,617.8266,568.1085,597.8022,487.9889,631.0134,2.62,0.33,9,4
2018-06-19 21:44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,662.7595,653.9683,508.9133,577.7778,574.8474,581.685,665.6899,602.6862,565.5678,611.9658,613.9194,617.8266,568.1085,597.8022,487.9889,631.0134,2.61,0.33,9,4
2018-06-19 21:49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,660.8058,649.5726,505.9829,583.6385,573.8705,581.685,663.7363,605.6166,565.5678,622.7106,610.989,617.8266,571.017,594.8718,487.9889,651.0378,2.61,0.33,9,4
2018-06-19 21:54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,660.8058,649.5726,505.9829,583.6385,573.8705,581.685,663.7363,605.6166,565.5678,622.7106,610.989,612.9426,571.017,594.8718,483.1049,651.0378,2.61,0.33,10,4
2018-06-19 21:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,660.8058,649.5726,505.9829,583.6385,573.8705,581.685,663.7363,605.6166,565.5678,622.7106,610.989,612.9426,571.017,594.8718,483.1049,651.0378,1.94,0.35,9,4
2018-06-20 6:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,633.9438,622.7106,502.5641,576.801,562.6374,580.7082,652.0146,705.2503,563.6142,612.9426,601.7094,604.6618,551.9694,584.6154,468.9413,639.8046,3.98,0.33,2,1
2018-06-20 6:09,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,633.9438,622.7106,502.5641,576.801,562.6374,580.7082,652.0146,705.2503,563.6142,612.9426,601.7094,604.6618,551.9694,584.6154,468.9413,639.8046,3.98,0.33,4,1
2018-06-20 6:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,633.9438,622.7106,502.5641,576.801,562.6374,580.7082,652.0146,705.2503,563.6142,612.9426,601.7094,604.6618,551.9694,584.6154,468.9413,639.8046,4.19,0.34,4,1
2018-06-20 6:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,637.8511,624.6642,513.7973,579.7314,562.6374,583.6385,654.9451,714.0415,567.033,618.8034,602.6862,604.6618,558.8069,593.895,468.9413,640.7814,4.39,0.33,2,1
2018-06-20 6:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,637.8511,624.6642,513.7973,579.7314,562.6374,583.6385,654.9451,714.0415,567.033,618.8034,602.6862,613.9194,558.8069,593.895,474.8021,640.7814,4.51,0.34,3,0
2018-06-20 6:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,637.8511,624.6642,513.7973,579.7314,562.6374,583.6385,654.9451,714.0415,567.033,618.8034,602.6862,613.9194,558.8069,593.895,474.8021,640.7814,4.52,0.33,4,2
2018-06-20 6:34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,639.8046,624.6642,510.8669,571.917,559.707,584.6154,657.9731,725.7631,565.5678,618.8034,605.6166,613.9194,556.8533,586.569,474.8021,644.6887,4.52,0.35,3,2
2018-06-20 6:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,639.8046,624.6642,510.8669,571.917,559.707,584.6154,657.9731,725.7631,565.5678,618.8034,605.6166,613.9194,556.8533,586.569,474.8021,644.6887,4.52,0.34,3,3
2018-06-20 6:44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,639.8046,624.6642,510.8669,571.917,559.707,584.6154,657.9731,725.7631,565.5678,618.8034,605.6166,613.9194,556.8533,586.569,474.8021,644.6887,4.52,0.33,3,2
2018-06-20 6:49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,637.8511,625.641,509.8901,576.801,563.6142,592.9182,664.7131,735.5311,546.0317,615.873,602.6862,613.9194,560.7606,584.6013,474.8021,641.7582,3.56,0.34,3,2
2018-06-20 6:54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,637.8511,625.641,509.8901,576.801,563.6142,592.9182,664.7131,735.5311,546.0317,615.873,602.6862,612.9646,560.7606,584.6013,467.9645,641.7582,3.58,0.34,2,2
2018-06-20 6:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,637.8511,625.641,509.8901,576.801,563.6142,592.9182,664.7131,735.5311,546.0317,615.873,602.6862,612.9646,560.7606,584.6013,467.9645,641.7582,2.42,0.32,2,2
2018-06-20 7:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,633.9438,621.7338,512.8206,575.8242,560.6838,586.569,657.8754,741.392,544.5665,625.641,604.6398,612.9646,559.7838,581.685,467.9645,635.9951,2.28,0.33,3,2
2018-06-20 7:09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,633.9438,621.7338,512.8206,575.8242,560.6838,586.569,657.8754,741.392,544.5665,625.641,604.6398,612.9646,559.7838,581.685,467.9645,635.9951,2.28,0.33,2,2
2018-06-20 7:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,633.9438,621.7338,512.8206,575.8242,560.6838,586.569,657.8754,741.392,544.5665,625.641,604.6398,612.9646,559.7838,581.685,467.9645,635.9951,2.28,0.34,2,2
2018-06-20 7:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,638.8278,624.6642,508.9133,579.7314,559.707,586.569,654.9451,741.392,528.9377,626.6178,599.7558,612.9646,554.8997,584.6154,467.9645,638.8278,2.27,0.33,3,2
2018-06-20 7:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,638.8278,624.6642,508.9133,579.7314,559.707,586.569,654.9451,741.392,528.9377,626.6178,599.7558,605.6166,554.8997,584.6154,466.7829,638.8278,2.28,0.34,3,2
2018-06-20 7:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,638.8278,624.6642,508.9133,579.7314,559.707,586.569,654.9451,741.392,528.9377,626.6178,599.7558,605.6166,554.8997,584.6154,466.7829,638.8278,2.27,0.33,2,2
2018-06-20 7:34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,631.0134,618.8034,500.6105,571.917,559.707,581.685,647.6191,735.5311,521.6118,612.9426,599.7558,605.6166,555.8676,589.9039,466.7829,633.9438,2.28,0.33,3,2
2018-06-20 7:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,631.0134,618.8034,500.6105,571.917,559.707,581.685,647.6191,735.5311,521.6118,612.9426,599.7558,605.6166,555.8676,589.9039,466.7829,633.9438,2.28,0.33,2,2
2018-06-20 7:44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,631.0134,618.8034,500.6105,571.917,559.707,581.685,647.6191,735.5311,521.6118,612.9426,599.7558,605.6166,555.8676,589.9039,466.7829,633.9438,2.28,0.33,2,2
2018-06-20 7:49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,633.9438,621.7338,499.6337,567.033,562.6374,579.7314,652.0146,738.4615,497.6801,622.7106,594.8718,605.6166,555.8765,589.011,466.7829,631.0134,2.28,0.33,2,2
2018-06-20 7:54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,633.9438,621.7338,499.6337,567.033,562.6374,579.7314,652.0146,738.4615,497.6801,622.7106,594.8718,603.663,555.8765,589.011,466.9877,631.0134,2.29,0.33,2,2
2018-06-20 7:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,633.9438,621.7338,499.6337,567.033,562.6374,579.7314,652.0146,738.4615,497.6801,622.7106,594.8718,603.663,555.8765,589.011,466.9877,631.0134,2.28,0.36,2,2
2018-06-20 8:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,627.5946,620.757,505.9829,568.9866,556.7766,583.6385,652.9915,738.4615,518.6813,615.873,600.7326,603.663,555.8765,581.685,466.9877,628.5714,2.29,0.34,3,2
2018-06-20 8:09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,627.5946,620.757,505.9829,568.9866,556.7766,583.6385,652.9915,738.4615,518.6813,615.873,600.7326,603.663,555.8765,581.685,466.9877,628.5714,2.09,0.33,2,3
2018-06-20 8:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,627.5946,620.757,505.9829,568.9866,556.7766,583.6385,652.9915,738.4615,518.6813,615.873,600.7326,603.663,555.8765,581.685,466.9877,628.5714,1.43,0.33,3,3
2018-06-20 8:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,631.0134,620.757,505.0061,568.9866,560.6838,581.685,649.5726,735.5311,533.8217,620.757,595.8486,603.663,554.8997,587.5541,466.9877,628.5714,1.85,0.45,3,3
2018-06-20 8:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,631.0134,620.757,505.0061,568.9866,560.6838,581.685,649.5726,735.5311,533.8217,620.757,595.8486,602.6862,554.8997,587.5541,486.0353,628.5714,1.83,0.33,3,4
2018-06-20 8:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,631.0134,620.757,505.0061,568.9866,560.6838,581.685,649.5726,735.5311,533.8217,620.757,595.8486,602.6862,554.8997,587.5541,486.0353,628.5714,1.84,0.34,3,4
2018-06-20 8:34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,624.6642,618.8034,500.6105,570.9402,559.707,579.7314,652.0146,735.5311,521.6118,615.873,591.9414,602.6862,591.0414,578.7546,486.0353,630.0366,1.84,0.35,3,5
2018-06-20 8:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,624.6642,618.8034,500.6105,570.9402,559.707,579.7314,652.0146,735.5311,521.6118,615.873,591.9414,602.6862,591.0414,578.7546,486.0353,630.0366,1.83,0.34,3,7
2018-06-20 8:44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,624.6642,618.8034,500.6105,570.9402,559.707,579.7314,652.0146,735.5311,521.6118,615.873,591.9414,602.6862,591.0414,578.7546,486.0353,630.0366,2.19,0.33,2,8
2018-06-20 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.641,614.8962,500.6105,568.0098,553.8462,574.8474,645.6655,735.5311,534.7985,612.9426,592.9182,602.6862,624.741,579.7314,486.0353,635.8975,2.18,0.34,6,11
2018-06-20 8:54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625.641,614.8962,500.6105,568.0098,553.8462,574.8474,645.6655,735.5311,534.7985,612.9426,592.9182,598.779,624.741,579.7314,548.0621,635.8975,3.14,0.34,9,20
2018-06-20 8:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625.641,614.8962,500.6105,568.0098,553.8462,574.8474,645.6655,735.5311,534.7985,612.9426,592.9182,598.779,624.741,579.7314,548.0621,635.8975,3.15,0.35,9,21
2018-06-20 9:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,624.6642,646.6423,497.6801,563.6142,557.7534,576.801,647.6191,732.6007,528.9377,611.9658,591.9414,598.779,630.1134,574.8474,548.0621,622.7106,3.23,0.38,12,22
2018-06-20 9:09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,624.6642,646.6423,497.6801,563.6142,557.7534,576.801,647.6191,732.6007,528.9377,611.9658,591.9414,598.779,630.1134,574.8474,548.0621,622.7106,3.22,0.41,22,21
2018-06-20 9:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,624.6642,646.6423,497.6801,563.6142,557.7534,576.801,647.6191,732.6007,528.9377,611.9658,591.9414,598.779,630.1134,574.8474,548.0621,622.7106,3.09,0.4,21,21
2018-06-20 9:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,636.8743,704.7619,501.5873,562.6374,551.8926,571.917,642.735,726.7399,517.7045,610.989,688.6447,598.779,589.0878,576.801,548.0621,619.7802,3.37,0.39,21,21
2018-06-20 9:24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,636.8743,704.7619,501.5873,562.6374,551.8926,571.917,642.735,726.7399,517.7045,610.989,688.6447,592.9182,589.0878,576.801,513.0021,619.7802,3.36,0.39,20,24
2018-06-20 9:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,636.8743,704.7619,501.5873,562.6374,551.8926,571.917,642.735,726.7399,517.7045,610.989,688.6447,592.9182,589.0878,576.801,513.0021,619.7802,3.36,0.39,21,21
2018-06-20 9:34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,631.9902,710.6227,488.8889,557.7534,553.8462,568.9866,638.8278,729.6703,522.5886,607.5702,704.7619,592.9182,550.9926,572.8937,513.0021,614.8962,3.36,0.38,21,21
2018-06-20 9:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,631.9902,710.6227,488.8889,557.7534,553.8462,568.9866,638.8278,729.6703,522.5886,607.5702,704.7619,592.9182,550.9926,572.8937,513.0021,614.8962,3.37,0.38,21,21
2018-06-20 9:44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,631.9902,710.6227,488.8889,557.7534,553.8462,568.9866,638.8278,729.6703,522.5886,607.5702,704.7619,592.9182,550.9926,572.8937,513.0021,614.8962,3.37,0.38,23,21
2018-06-20 9:49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,630.0366,722.8327,489.8657,553.8462,552.8694,579.7314,639.8046,732.6007,523.5654,603.663,664.7131,592.9182,540.7361,564.591,513.0021,623.6874,3.37,0.39,20,21
2018-06-20 9:54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,630.0366,722.8327,489.8657,553.8462,552.8694,579.7314,639.8046,732.6007,523.5654,603.663,664.7131,588.0342,540.7361,564.591,484.0817,623.6874,3.37,0.39,21,21
2018-06-20 9:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,630.0366,722.8327,489.8657,553.8462,552.8694,579.7314,639.8046,732.6007,523.5654,603.663,664.7131,588.0342,540.7361,564.591,484.0817,623.6874,3.36,0.38,20,21
2018-06-20 10:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,637.8511,730.6472,481.5629,559.707,547.9854,585.5922,638.8278,735.5311,526.0073,602.6862,694.0171,588.0342,539.7164,576.3243,484.0817,625.641,3.36,0.38,21,21
2018-06-20 10:09,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,637.8511,730.6472,481.5629,559.707,547.9854,585.5922,638.8278,735.5311,526.0073,602.6862,694.0171,588.0342,539.7164,576.3243,484.0817,625.641,3.37,0.38,21,23
2018-06-20 10:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,637.8511,730.6472,481.5629,559.707,547.9854,585.5922,638.8278,735.5311,526.0073,602.6862,694.0171,588.0342,539.7164,576.3243,484.0817,625.641,3.37,0.38,22,22
2018-06-20 10:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,634.9207,711.5995,491.8193,565.5678,551.8926,588.0342,641.7582,738.4615,540.6594,604.6398,701.8315,588.0342,547.0853,573.8565,484.0817,632.967,3.37,0.38,24,23
2018-06-20 10:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,634.9207,711.5995,491.8193,565.5678,551.8926,588.0342,641.7582,738.4615,540.6594,604.6398,701.8315,596.8254,547.0853,573.8565,488.9657,632.967,3.37,0.39,21,24
2018-06-20 10:29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,634.9207,711.5995,491.8193,565.5678,551.8926,588.0342,641.7582,738.4615,540.6594,604.6398,701.8315,596.8254,547.0853,573.8565,488.9657,632.967,3.45,0.39,21,28
2018-06-20 10:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.8046,702.8083,493.7729,568.9866,561.6606,599.7558,645.6655,738.4615,538.7057,612.9426,703.7851,596.8254,550.2111,589.9878,488.9657,645.6655,3.59,0.39,26,28
2018-06-20 10:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,639.8046,702.8083,493.7729,568.9866,561.6606,599.7558,645.6655,738.4615,538.7057,612.9426,703.7851,596.8254,550.2111,589.9878,488.9657,645.6655,3.6,0.4,28,26
2018-06-20 10:44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,639.8046,702.8083,493.7729,568.9866,561.6606,599.7558,645.6655,738.4615,538.7057,612.9426,703.7851,596.8254,550.2111,589.9878,488.9657,645.6655,3.38,0.41,28,26
2018-06-20 10:49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,814.652,678.8767,507.9365,576.801,563.6142,637.8511,651.0378,738.4615,547.9854,611.9658,705.7387,596.8254,556.8533,598.779,488.9657,641.7582,3.29,0.44,30,27
2018-06-20 10:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814.652,678.8767,507.9365,576.801,563.6142,637.8511,651.0378,738.4615,547.9854,611.9658,705.7387,604.6398,556.8533,598.779,497.7569,641.7582,3.99,0.43,30,24
2018-06-20 10:59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,814.652,678.8767,507.9365,576.801,563.6142,637.8511,651.0378,738.4615,547.9854,611.9658,705.7387,604.6398,556.8533,598.779,497.7569,641.7582,4.01,0.56,30,24
2018-06-20 11:04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,825.8852,694.0171,513.7973,581.685,568.0098,668.6202,656.8986,738.4615,549.939,621.7338,624.6837,604.6398,564.6678,588.139,497.7569,648.5959,4,0.45,30,25
2018-06-20 11:09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,825.8852,694.0171,513.7973,581.685,568.0098,668.6202,656.8986,738.4615,549.939,621.7338,624.6837,604.6398,564.6678,588.139,497.7569,648.5959,3.98,0.44,32,24
2018-06-20 11:14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,825.8852,694.0171,513.7973,581.685,568.0098,668.6202,656.8986,738.4615,549.939,621.7338,624.6837,604.6398,564.6678,588.139,497.7569,648.5959,3.99,0.44,34,24
2018-06-20 11:19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,842.9792,701.8315,515.7509,586.569,572.8937,662.7595,662.7595,738.4615,553.8462,619.7802,627.5946,604.6398,566.1329,592.9182,497.7569,647.6191,3.98,0.43,31,25
2018-06-20 11:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,842.9792,701.8315,515.7509,586.569,572.8937,662.7595,662.7595,738.4615,553.8462,619.7802,627.5946,605.8727,566.1329,592.9182,503.0287,647.6191,3.99,0.43,32,24
2018-06-20 11:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,842.9792,701.8315,515.7509,586.569,572.8937,662.7595,662.7595,738.4615,553.8462,619.7802,627.5946,605.8727,566.1329,592.9182,503.0287,647.6191,3.98,0.44,34,25
2018-06-20 11:34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,830.7692,703.7851,517.7045,586.569,569.9634,657.8754,662.7595,738.4615,562.6374,628.5714,686.6911,605.8727,569.0634,609.0354,503.0287,651.0378,3.99,0.44,34,28
2018-06-20 11:39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,830.7692,703.7851,517.7045,586.569,569.9634,657.8754,662.7595,738.4615,562.6374,628.5714,686.6911,605.8727,569.0634,609.0354,503.0287,651.0378,3.98,0.44,32,28
